# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809155_ctg370	cds	2562267	2563856	+	EIDGLC_02629	517.0	2.5e-178	0.811	0.800	0.620	UniRef:UniRef50_F9Y3R2
SRR35809155_ctg370	tRNA	2564003	2564075	+	EIDGLC_02630	64.7	-	-	-	-	-
SRR35809155_ctg370	cds	2564187	2564390	+	EIDGLC_02631	-	-	-	-	-	-
SRR35809155_ctg370	cds	2564998	2566122	-	EIDGLC_02632	376.0	1.6e-127	0.888	0.881	0.617	UniRef:UniRef50_A0A519PQS9
SRR35809155_ctg370	cds	2566122	2566760	-	EIDGLC_02633	331.0	4.9e-115	0.981	0.981	0.865	UniRef:UniRef50_A0A4P1KHW5
SRR35809155_ctg370	cds	2566957	2567475	+	EIDGLC_02634	216.0	1.2e-70	0.855	0.808	0.680	UniRef:UniRef50_Q9A224
SRR35809155_ctg370	cds	2567537	2568262	-	EIDGLC_02635	326.0	1.3e-111	0.975	0.883	0.702	UniRef:UniRef50_A0A3M1Q029
SRR35809155_ctg370	cds	2568269	2568910	-	EIDGLC_02636	299.0	2.5e-102	1.014	1.0	0.782	UniRef:UniRef50_A7HSJ0
SRR35809155_ctg370	cds	2568907	2569704	-	EIDGLC_02637	290.0	7.1e-97	0.996	0.910	0.610	UniRef:UniRef50_A0A172Y883
SRR35809155_ctg370	cds	2569701	2570336	-	EIDGLC_02638	283.0	3.7e-96	0.915	0.906	0.777	UniRef:UniRef50_A0A1Z3UD87
SRR35809155_ctg370	cds	2570333	2571217	-	EIDGLC_02639	345.0	2.4e-117	0.952	0.846	0.639	UniRef:UniRef50_Q9AC59
SRR35809155_ctg370	cds	2571703	2572749	+	EIDGLC_02640	605.0	1.6e-218	0.991	0.958	0.887	UniRef:UniRef50_P0CAX3
SRR35809155_ctg370	cds	2572746	2573807	+	EIDGLC_02641	356.0	6.9e-120	0.929	0.832	0.570	UniRef:UniRef50_P57777
SRR35809155_ctg370	cds	2573807	2574301	+	EIDGLC_02642	158.0	3.0e-48	0.921	0.921	0.530	UniRef:UniRef50_A0A975IYU1
SRR35809155_ctg370	cds	2574502	2575917	+	EIDGLC_02643	671.0	3.8e-241	0.890	0.929	0.800	UniRef:UniRef50_A0A4S2H0G1
SRR35809155_ctg370	cds	2575958	2576197	+	EIDGLC_02644	107.0	1.9e-30	0.924	0.830	0.658	UniRef:UniRef50_D9QJT0
SRR35809155_ctg370	cds	2576366	2577673	+	EIDGLC_02645	354.0	8.9e-117	1.087	1.0	0.501	UniRef:UniRef50_Q0AKE8
SRR35809155_ctg370	cds	2577743	2579599	+	EIDGLC_02646	788.0	1.6e-281	1.087	0.996	0.631	UniRef:UniRef50_Q2GHA4
SRR35809155_ctg370	cds	2579596	2580225	+	EIDGLC_02647	214.0	1.5e-68	0.938	0.879	0.566	UniRef:UniRef50_E8RNK9
SRR35809155_ctg370	cds	2580209	2581021	+	EIDGLC_02648	377.0	3.6e-131	0.974	0.949	0.749	UniRef:UniRef50_P0CAV7
SRR35809155_ctg370	cds	2581050	2581940	+	EIDGLC_02649	277.0	1.5e-90	0.983	0.890	0.546	UniRef:UniRef50_A0A848VD09
SRR35809155_ctg370	cds	2581940	2582572	+	EIDGLC_02650	292.0	1.2e-99	0.976	0.953	0.702	UniRef:UniRef50_A0A514BX54
SRR35809155_ctg370	cds	2582577	2582762	+	EIDGLC_02651	52.0	4.6e-09	1.098	1.0	0.582	UniRef:UniRef50_A0A0Q7EA91
SRR35809155_ctg370	cds	2582854	2583906	-	EIDGLC_02652	359.0	4.6e-121	0.997	0.897	0.579	UniRef:UniRef50_A0A9E2HK13
SRR35809155_ctg370	cds	2583917	2584393	-	EIDGLC_02653	242.0	4.1e-81	1.006	0.883	0.818	UniRef:UniRef50_A0A1Z3U8E4
SRR35809155_ctg370	cds	2584393	2586951	-	EIDGLC_02654	1371.0	0.0	1.019	0.997	0.781	UniRef:UniRef50_A0A0Q7E9B0
SRR35809155_ctg370	cds	2587015	2587494	-	EIDGLC_02655	226.0	5.5e-75	1.094	1.018	0.701	UniRef:UniRef50_A0A0N1BXM3
SRR35809155_ctg370	cds	2587831	2588223	+	EIDGLC_02656	196.0	5.5e-64	0.969	0.813	0.897	UniRef:UniRef50_A0A399UEF1
SRR35809155_ctg370	cds	2588231	2588875	-	EIDGLC_02657	244.0	2.9e-80	1.0	0.866	0.659	UniRef:UniRef50_A0A8E0NAA4
SRR35809155_ctg370	cds	2588946	2589590	+	EIDGLC_02658	281.0	1.0e-94	1.009	0.878	0.704	UniRef:UniRef50_K5ZJP7
SRR35809155_ctg370	cds	2589653	2590339	+	EIDGLC_02659	284.0	1.9e-95	0.991	0.893	0.637	UniRef:UniRef50_Q9A223
SRR35809155_ctg370	cds	2590340	2591179	-	EIDGLC_02660	243.0	4.9e-78	1.082	1.041	0.503	UniRef:UniRef50_A0A519HT90
SRR35809155_ctg370	cds	2591269	2592678	+	EIDGLC_02661	656.0	1.3e-234	1.004	0.961	0.777	UniRef:UniRef50_A0A2Z6AGL2
SRR35809155_ctg370	cds	2592675	2593469	-	EIDGLC_02662	318.0	7.4e-108	1.019	0.971	0.558	UniRef:UniRef50_A0A3Q9IKI7
SRR35809155_ctg370	cds	2593655	2594287	-	EIDGLC_02663	282.0	3.0e-95	0.986	0.881	0.729	UniRef:UniRef50_D9QNT0
SRR35809155_ctg370	cds	2594456	2596822	-	EIDGLC_02664	820.0	1.8e-288	1.053	0.981	0.590	UniRef:UniRef50_V4P6J8
SRR35809155_ctg370	cds	2596959	2598209	+	EIDGLC_02665	669.0	1.7e-241	1.0	0.924	0.827	UniRef:UniRef50_V4NGH7
SRR35809155_ctg370	cds	2598206	2598400	-	EIDGLC_02666	69.3	5.7e-16	0.859	0.965	0.545	UniRef:UniRef50_V9R811
SRR35809155_ctg370	cds	2598499	2599158	-	EIDGLC_02667	263.0	6.5e-88	1.041	1.004	0.618	UniRef:UniRef50_A0A525KM71
SRR35809155_ctg370	cds	2599168	2600064	-	EIDGLC_02668	289.0	7.3e-96	1.0	1.021	0.534	UniRef:UniRef50_V4PTK6
SRR35809155_ctg370	cds	2600144	2601952	-	EIDGLC_02669	878.0	0.0	1.025	1.0	0.739	UniRef:UniRef50_A0A7Z8Y483
SRR35809155_ctg370	cds	2601949	2602608	-	EIDGLC_02670	236.0	4.1e-77	0.982	0.900	0.567	UniRef:UniRef50_A0A2E1E4A8
SRR35809155_ctg370	cds	2602711	2603172	+	EIDGLC_02671	188.0	4.9e-60	1.0	0.845	0.588	UniRef:UniRef50_A0A166ZMR6
SRR35809155_ctg370	cds	2603169	2603924	-	EIDGLC_02672	382.0	7.2e-134	0.992	0.954	0.727	UniRef:UniRef50_A0A1S6EQH2
SRR35809155_ctg370	cds	2604058	2605662	-	EIDGLC_02673	615.0	6.2e-217	0.972	0.974	0.630	UniRef:UniRef50_O67775
SRR35809155_ctg370	cds	2605749	2606222	-	EIDGLC_02674	-	-	-	-	-	-
SRR35809155_ctg370	cds	2606263	2606793	-	EIDGLC_02675	254.0	2.7e-85	0.943	0.806	0.747	UniRef:UniRef50_A0A2R7LTT7
SRR35809155_ctg370	cds	2606847	2607587	+	EIDGLC_02676	301.0	1.2e-101	0.996	0.928	0.563	UniRef:UniRef50_A0A062U0C0
SRR35809155_ctg370	cds	2607623	2608192	-	EIDGLC_02677	316.0	1.7e-109	1.016	0.955	0.833	UniRef:UniRef50_A0A0Q7SYM6
SRR35809155_ctg370	cds	2608276	2608908	-	EIDGLC_02678	239.0	1.4e-78	0.976	0.884	0.644	UniRef:UniRef50_A0A2P2E7E8
SRR35809155_ctg370	cds	2608957	2609436	-	EIDGLC_02679	-	-	-	-	-	-
SRR35809155_ctg370	cds	2609495	2610133	-	EIDGLC_02680	156.0	7.4e-46	1.085	0.987	0.630	UniRef:UniRef50_A0A0Q7QV06
SRR35809155_ctg370	cds	2610243	2610689	-	EIDGLC_02681	-	-	-	-	-	-
SRR35809155_ctg370	cds	2610819	2612105	+	EIDGLC_02682	637.0	9.5e-229	0.977	0.963	0.734	UniRef:UniRef50_A0A539DEW5
SRR35809155_ctg370	cds	2612102	2613334	-	EIDGLC_02683	551.0	6.2e-195	0.973	0.873	0.674	UniRef:UniRef50_Q2G933
SRR35809155_ctg370	cds	2613432	2614391	-	EIDGLC_02684	321.0	1.9e-107	0.884	0.834	0.589	UniRef:UniRef50_Q0BWV3
SRR35809155_ctg370	cds	2614442	2614714	+	EIDGLC_02685	117.0	2.1e-34	0.922	0.976	0.759	UniRef:UniRef50_A0A0P0DH51
SRR35809155_ctg370	cds	2614773	2615252	+	EIDGLC_02686	177.0	1.4e-55	1.176	1.056	0.615	UniRef:UniRef50_A0A519QIB1
SRR35809155_ctg370	cds	2615391	2616341	+	EIDGLC_02687	262.0	1.6e-84	1.047	1.015	0.707	UniRef:UniRef50_A0A514C6E0
SRR35809155_ctg370	cds	2616338	2617051	-	EIDGLC_02688	197.0	2.6e-61	0.962	0.979	0.531	UniRef:UniRef50_B9J7M8
SRR35809155_ctg370	cds	2617146	2617844	+	EIDGLC_02689	209.0	6.2e-66	0.983	0.894	0.509	UniRef:UniRef50_V4PW78
SRR35809155_ctg370	cds	2617978	2618790	-	EIDGLC_02690	434.0	3.2e-153	0.974	0.854	0.840	UniRef:UniRef50_A0A7W9A2S0
SRR35809155_ctg370	cds	2618792	2619313	-	EIDGLC_02691	218.0	2.9e-71	0.879	0.844	0.770	UniRef:UniRef50_A0A6G7EHA9
SRR35809155_ctg370	cds	2619494	2621482	+	EIDGLC_02692	1034.0	0.0	1.131	1.0	0.714	UniRef:UniRef50_Q9ABT9
SRR35809155_ctg370	cds	2621479	2622876	+	EIDGLC_02693	626.0	8.1e-223	0.914	0.848	0.762	UniRef:UniRef50_A0A4P1KKW4
SRR35809155_ctg370	cds	2622873	2623574	-	EIDGLC_02694	255.0	3.2e-84	0.996	0.943	0.595	UniRef:UniRef50_A0A7Z8Y4B5
SRR35809155_ctg370	cds	2623642	2624688	-	EIDGLC_02695	380.0	5.6e-129	0.994	0.803	0.587	UniRef:UniRef50_P67586
SRR35809155_ctg370	cds	2624688	2626283	-	EIDGLC_02696	-	-	-	-	-	-
SRR35809155_ctg370	cds	2626316	2629006	-	EIDGLC_02697	1170.0	0.0	1.018	0.992	0.695	UniRef:UniRef50_A0A514C5B4
SRR35809155_ctg370	cds	2629003	2631696	-	EIDGLC_02698	881.0	6.9e-310	1.028	1.003	0.557	UniRef:UniRef50_A0A1R4GRR3
SRR35809155_ctg370	ncRNA-region	2631748	2631962	+	-	73.2	1.6e-12	-	-	-	RFAM:RF00174
SRR35809155_ctg370	cds	2632127	2633965	+	EIDGLC_02699	660.0	5.9e-232	0.954	0.942	0.584	UniRef:UniRef50_A0A0Q7EA95
SRR35809155_ctg370	cds	2633949	2634845	-	EIDGLC_02700	509.0	1.8e-182	1.003	0.949	0.896	UniRef:UniRef50_A0A1R4GRC8
SRR35809155_ctg370	cds	2634919	2636808	-	EIDGLC_02701	731.0	3.7e-257	0.994	0.812	0.613	UniRef:UniRef50_A0A328AX06
SRR35809155_ctg370	cds	2637546	2638445	+	EIDGLC_02702	472.0	3.2e-167	1.0	0.893	0.789	UniRef:UniRef50_A0A1R4FZ78
SRR35809155_ctg370	cds	2638630	2639361	+	EIDGLC_02703	304.0	8.7e-103	0.996	0.852	0.628	UniRef:UniRef50_Q8P4R9
SRR35809155_ctg370	cds	2639562	2640203	+	EIDGLC_02704	290.0	4.5e-98	0.958	0.829	0.730	UniRef:UniRef50_D9QFL5
SRR35809155_ctg370	cds	2640237	2641451	+	EIDGLC_02705	510.0	1.5e-178	0.980	0.857	0.634	UniRef:UniRef50_Q126M1
SRR35809155_ctg370	cds	2641453	2641908	+	EIDGLC_02706	-	-	-	-	-	-
SRR35809155_ctg370	cds	2641905	2642735	+	EIDGLC_02707	290.0	2.5e-96	0.906	0.847	0.612	UniRef:UniRef50_P12291
SRR35809155_ctg370	cds	2642745	2643638	+	EIDGLC_02708	343.0	3.6e-116	0.939	0.806	0.606	UniRef:UniRef50_Q2G8S9
SRR35809155_ctg370	cds	2643644	2644918	+	EIDGLC_02709	409.0	1.2e-138	1.012	0.947	0.555	UniRef:UniRef50_A0A328B3E1
SRR35809155_ctg370	cds	2644925	2645245	-	EIDGLC_02710	95.5	4.7e-25	0.858	0.867	0.670	UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2645378	2645647	-	EIDGLC_02711	94.7	4.9e-25	1.034	0.876	0.641	UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2645697	2645999	-	EIDGLC_02712	122.0	1.2e-35	0.890	0.848	0.820	UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2646090	2646428	-	EIDGLC_02713	173.0	1.6e-55	0.982	0.932	0.727	UniRef:UniRef50_Q3A004
SRR35809155_ctg370	cds	2646551	2650045	-	EIDGLC_02714	1173.0	0.0	1.005	0.968	0.579	UniRef:UniRef50_A0A2X1C1F4
SRR35809155_ctg370	cds	2650042	2653128	-	EIDGLC_02715	1368.0	0.0	0.992	0.975	0.713	UniRef:UniRef50_A0A7W9CJK2
SRR35809155_ctg370	cds	2653125	2653856	-	EIDGLC_02716	298.0	5.4e-101	0.971	0.940	0.640	UniRef:UniRef50_Q9A2M1
SRR35809155_ctg370	cds	2653853	2654941	-	EIDGLC_02717	362.0	5.1e-122	0.997	0.943	0.529	UniRef:UniRef50_Q9A2M2
SRR35809155_ctg370	cds	2654934	2655398	-	EIDGLC_02718	235.0	1.1e-78	1.110	0.988	0.702	UniRef:UniRef50_A0A328AKP7
SRR35809155_ctg370	cds	2655391	2656254	-	EIDGLC_02719	427.0	5.7e-150	0.972	0.894	0.753	UniRef:UniRef50_A0A7Z9C7G4
SRR35809155_ctg370	cds	2656345	2658450	+	EIDGLC_02720	949.0	0.0	0.966	0.925	0.681	UniRef:UniRef50_A0A2X1ANP0
SRR35809155_ctg370	cds	2658525	2660630	+	EIDGLC_02721	1108.0	0.0	0.942	0.811	0.789	UniRef:UniRef50_K9DJN6
SRR35809155_ctg370	cds	2660761	2662803	+	EIDGLC_02722	860.0	2.9e-308	0.996	0.958	0.645	UniRef:UniRef50_A0A7W8HXB1
SRR35809155_ctg370	cds	2662877	2663734	+	EIDGLC_02723	356.0	6.3e-122	1.004	0.897	0.640	UniRef:UniRef50_A0A2X1BGK1
SRR35809155_ctg370	cds	2663806	2665239	+	EIDGLC_02724	587.0	7.3e-207	1.015	0.953	0.626	UniRef:UniRef50_N9WHX3
SRR35809155_ctg370	cds	2665372	2665875	-	EIDGLC_02725	159.0	1.5e-48	1.042	1.012	0.575	UniRef:UniRef50_D9QJX7
SRR35809155_ctg370	cds	2665896	2666651	-	EIDGLC_02726	437.0	2.6e-155	1.076	0.989	0.804	UniRef:UniRef50_A0A6G7EIQ3
SRR35809155_ctg370	cds	2666714	2667307	-	EIDGLC_02727	214.0	3.8e-69	1.0	0.912	0.604	UniRef:UniRef50_A0A6G7EIV8
SRR35809155_ctg370	cds	2667307	2668893	-	EIDGLC_02728	541.0	3.8e-187	0.947	0.885	0.540	UniRef:UniRef50_R0ELP0
SRR35809155_ctg370	cds	2669039	2670133	-	EIDGLC_02729	338.0	1.6e-112	0.962	0.875	0.543	UniRef:UniRef50_A0A2R7LB73
SRR35809155_ctg370	cds	2670255	2671535	+	EIDGLC_02730	548.0	2.8e-193	0.991	0.940	0.668	UniRef:UniRef50_A0A2X1BQ15
SRR35809155_ctg370	cds	2671532	2672269	+	EIDGLC_02731	367.0	2.1e-127	0.931	0.806	0.816	UniRef:UniRef50_A0A975ITJ6
SRR35809155_ctg370	cds	2672298	2672777	+	EIDGLC_02732	-	-	-	-	-	-
SRR35809155_ctg370	cds	2672971	2673840	-	EIDGLC_02733	363.0	7.5e-125	1.0	0.926	0.592	UniRef:UniRef50_A0A7W9E6J3
SRR35809155_ctg370	cds	2673956	2674987	+	EIDGLC_02734	504.0	1.0e-178	0.977	0.908	0.824	UniRef:UniRef50_V4P3F7
SRR35809155_ctg370	cds	2674974	2675516	-	EIDGLC_02735	179.0	1.3e-55	1.006	0.879	0.580	UniRef:UniRef50_D9QJY7
SRR35809155_ctg370	cds	2675513	2675773	-	EIDGLC_02736	107.0	2.4e-30	0.953	0.953	0.707	UniRef:UniRef50_E6K066
SRR35809155_ctg370	cds	2675797	2676372	-	EIDGLC_02737	166.0	3.1e-50	1.005	0.914	0.510	UniRef:UniRef50_A0A0Q7E9M1
SRR35809155_ctg370	cds	2676499	2676615	-	EIDGLC_02738	-	-	-	-	-	-
SRR35809155_ctg370	cds	2676827	2677429	+	EIDGLC_02739	365.0	2.9e-128	1.0	0.881	0.890	UniRef:UniRef50_Q9ABS4
SRR35809155_ctg370	cds	2677422	2678585	+	EIDGLC_02740	409.0	1.2e-139	1.0	0.892	0.574	UniRef:UniRef50_A0A4Y9RBJ0
SRR35809155_ctg370	cds	2678813	2679685	+	EIDGLC_02741	416.0	6.9e-146	0.976	0.922	0.792	UniRef:UniRef50_A0A653UA35
SRR35809155_ctg370	cds	2679682	2680116	+	EIDGLC_02742	157.0	4.7e-48	0.903	0.828	0.646	UniRef:UniRef50_A0A7W9A518
SRR35809155_ctg370	cds	2680113	2680928	+	EIDGLC_02743	313.0	3.8e-106	1.004	1.0	0.596	UniRef:UniRef50_Q9ABS8
SRR35809155_ctg370	cds	2681029	2681973	+	EIDGLC_02744	350.0	3.9e-118	0.987	0.816	0.565	UniRef:UniRef50_Q98DE8
SRR35809155_ctg370	cds	2682061	2683650	+	EIDGLC_02745	582.0	8.6e-204	0.966	0.973	0.613	UniRef:UniRef50_M5JV07
SRR35809155_ctg370	cds	2683718	2685259	+	EIDGLC_02746	442.0	9.3e-149	1.027	0.958	0.520	UniRef:UniRef50_A0A2Z3HWM8
SRR35809155_ctg370	cds	2685297	2686655	+	EIDGLC_02747	440.0	1.9e-149	0.940	0.827	0.548	UniRef:UniRef50_A0A7Z7IXP0
SRR35809155_ctg370	cds	2686660	2688939	-	EIDGLC_02748	1264.0	0.0	1.0	0.934	0.852	UniRef:UniRef50_A0A2X1BWC5
SRR35809155_ctg370	cds	2689223	2690056	-	EIDGLC_02749	376.0	1.9e-129	1.242	0.972	0.593	UniRef:UniRef50_Q9A280
SRR35809155_ctg370	cds	2690117	2690932	+	EIDGLC_02750	369.0	1.1e-127	0.945	0.865	0.699	UniRef:UniRef50_A0A4Q3TCA7
SRR35809155_ctg370	cds	2691123	2693306	+	EIDGLC_02751	1295.0	0.0	1.015	1.003	0.878	UniRef:UniRef50_B0T544
SRR35809155_ctg370	cds	2693352	2695571	+	EIDGLC_02752	1126.0	0.0	1.035	1.001	0.750	UniRef:UniRef50_Q1CXE5
SRR35809155_ctg370	cds	2695628	2696251	-	EIDGLC_02753	-	-	-	-	-	-
SRR35809155_ctg370	cds	2696341	2696985	-	EIDGLC_02754	306.0	7.3e-105	0.953	0.895	0.740	UniRef:UniRef50_A0A7L5Z727
SRR35809155_ctg370	cds	2696987	2697922	-	EIDGLC_02755	421.0	4.2e-147	0.990	0.922	0.714	UniRef:UniRef50_A0A7L5Z891
SRR35809155_ctg370	cds	2698132	2700174	+	EIDGLC_02756	780.0	2.0e-275	1.001	0.872	0.596	UniRef:UniRef50_A0A6I7PKI6
SRR35809155_ctg370	cds	2700265	2701140	-	EIDGLC_02757	295.0	1.0e-97	0.986	0.872	0.533	UniRef:UniRef50_A0A9X1QM10
SRR35809155_ctg370	cds	2701210	2701722	-	EIDGLC_02758	276.0	3.9e-94	0.988	0.875	0.786	UniRef:UniRef50_A0A2X1AEE5
SRR35809155_ctg370	cds	2701890	2703044	+	EIDGLC_02759	479.0	3.9e-167	0.995	0.897	0.610	UniRef:UniRef50_A0A2P2E6J5
SRR35809155_ctg370	cds	2703054	2703989	+	EIDGLC_02760	300.0	5.2e-99	0.932	0.817	0.555	UniRef:UniRef50_A0A562RAC2
SRR35809155_ctg370	cds	2704167	2704652	-	EIDGLC_02761	243.0	1.0e-81	0.919	0.841	0.797	UniRef:UniRef50_A0A921NTS1
SRR35809155_ctg370	cds	2704662	2705645	-	EIDGLC_02762	428.0	2.3e-149	0.972	0.916	0.701	UniRef:UniRef50_A0A653UD67
SRR35809155_ctg370	cds	2705718	2707223	+	EIDGLC_02763	792.0	6.4e-287	1.100	0.995	0.757	UniRef:UniRef50_A0A3Q8XTF9
SRR35809155_ctg370	cds	2707220	2708311	+	EIDGLC_02764	420.0	1.5e-144	0.956	0.853	0.597	UniRef:UniRef50_Q9ABD0
SRR35809155_ctg370	cds	2708308	2709102	-	EIDGLC_02765	410.0	1.5e-144	1.004	1.0	0.804	UniRef:UniRef50_D9QKE2
SRR35809155_ctg370	cds	2709135	2709359	-	EIDGLC_02766	-	-	-	-	-	-
SRR35809155_ctg370	cds	2709394	2709960	-	EIDGLC_02767	274.0	4.6e-93	1.059	0.985	0.709	UniRef:UniRef50_A0A0N1BSR7
SRR35809155_ctg370	cds	2709957	2710115	-	EIDGLC_02768	-	-	-	-	-	-
SRR35809155_ctg370	cds	2710118	2710837	-	EIDGLC_02769	248.0	1.0e-80	0.987	0.868	0.551	UniRef:UniRef50_B4RCF1
SRR35809155_ctg370	cds	2710930	2711154	+	EIDGLC_02770	88.6	4.2e-23	0.932	0.812	0.652	UniRef:UniRef50_A0A1E3H0C3
SRR35809155_ctg370	cds	2711156	2711821	-	EIDGLC_02771	271.0	1.0e-90	0.991	0.873	0.689	UniRef:UniRef50_A0A965NYR2
SRR35809155_ctg370	cds	2711818	2712417	-	EIDGLC_02772	303.0	3.1e-104	1.020	0.940	0.764	UniRef:UniRef50_A0A399UGJ3
SRR35809155_ctg370	cds	2712619	2715324	+	EIDGLC_02773	1222.0	0.0	1.026	0.958	0.672	UniRef:UniRef50_A0A2T7G5T9
SRR35809155_ctg370	cds	2715421	2715978	-	EIDGLC_02774	306.0	4.2e-106	0.995	0.974	0.799	UniRef:UniRef50_A0A0D6QDN3
SRR35809155_ctg370	cds	2716075	2716602	-	EIDGLC_02775	235.0	4.2e-78	0.966	0.894	0.692	UniRef:UniRef50_A0A519KVN7
SRR35809155_ctg370	cds	2716700	2717569	-	EIDGLC_02776	433.0	1.4e-152	1.017	0.987	0.748	UniRef:UniRef50_V4N1H3
SRR35809155_ctg370	cds	2717675	2718676	+	EIDGLC_02777	388.0	2.4e-133	0.997	0.962	0.590	UniRef:UniRef50_A0A0H5D2D7
SRR35809155_ctg370	cds	2718673	2719071	-	EIDGLC_02778	166.0	6.6e-52	1.0	0.904	0.576	UniRef:UniRef50_A0A0B4CWL4
SRR35809155_ctg370	cds	2719126	2719908	+	EIDGLC_02779	315.0	7.2e-107	1.0	0.906	0.623	UniRef:UniRef50_A0A1K0IJD0
SRR35809155_ctg370	tRNA	2720051	2720125	+	EIDGLC_02780	88.0	-	-	-	-	-
SRR35809155_ctg370	cds	2720293	2721417	-	EIDGLC_02781	-	-	-	-	-	-
SRR35809155_ctg370	cds	2721639	2723066	+	EIDGLC_02782	-	-	-	-	-	-
SRR35809155_ctg370	cds	2723323	2725113	+	EIDGLC_02783	678.0	2.1e-238	1.119	0.993	0.627	UniRef:UniRef50_A0A7W9FAI1
SRR35809155_ctg370	cds	2725179	2725661	+	EIDGLC_02784	150.0	7.7e-45	1.125	1.034	0.511	UniRef:UniRef50_A0A1I6NYC1
SRR35809155_ctg370	cds	2725772	2727181	+	EIDGLC_02785	641.0	1.2e-228	0.998	0.949	0.692	UniRef:UniRef50_Q9HUY1
SRR35809155_ctg370	cds	2727198	2728181	-	EIDGLC_02786	378.0	2.7e-129	1.028	0.908	0.625	UniRef:UniRef50_A0A519K3K0
SRR35809155_ctg370	cds	2728265	2729194	-	EIDGLC_02787	481.0	2.9e-170	0.997	0.873	0.799	UniRef:UniRef50_A0A0B9A0Z5
SRR35809155_ctg370	cds	2729176	2729877	-	EIDGLC_02788	322.0	3.6e-110	0.953	0.825	0.766	UniRef:UniRef50_A0A653VPK8
SRR35809155_ctg370	cds	2729899	2730552	-	EIDGLC_02789	267.0	2.6e-89	1.005	0.916	0.638	UniRef:UniRef50_Q8CX76
SRR35809155_ctg370	cds	2730583	2732745	+	EIDGLC_02790	773.0	2.3e-272	1.049	0.981	0.559	UniRef:UniRef50_V4MZI7
SRR35809155_ctg370	cds	2732749	2733558	-	EIDGLC_02791	323.0	1.2e-109	0.914	0.834	0.663	UniRef:UniRef50_A0A172Y9S3
SRR35809155_ctg370	cds	2733561	2734385	-	EIDGLC_02792	356.0	2.7e-122	0.949	0.847	0.750	UniRef:UniRef50_Q9AB84
SRR35809155_ctg370	cds	2734560	2735504	+	EIDGLC_02793	257.0	1.0e-81	1.0	0.824	0.503	UniRef:UniRef50_F9VY03
SRR35809155_ctg370	cds	2735710	2736264	+	EIDGLC_02794	180.0	9.0e-56	1.0	0.825	0.571	UniRef:UniRef50_B0T339
SRR35809155_ctg370	cds	2736324	2737859	+	EIDGLC_02795	663.0	3.6e-236	0.992	0.955	0.690	UniRef:UniRef50_A8EV72
SRR35809155_ctg370	cds	2737886	2738764	+	EIDGLC_02796	287.0	8.8e-95	1.065	1.0	0.531	UniRef:UniRef50_Q0AKV9
SRR35809155_ctg370	cds	2738802	2740352	+	EIDGLC_02797	708.0	2.1e-254	0.928	0.982	0.764	UniRef:UniRef50_A0A1G6A9C6
SRR35809155_ctg370	cds	2740352	2740621	+	EIDGLC_02798	110.0	1.6e-31	0.944	0.866	0.667	UniRef:UniRef50_Q9A2W1
SRR35809155_ctg370	cds	2740629	2741585	+	EIDGLC_02799	562.0	8.4e-203	0.991	0.963	0.879	UniRef:UniRef50_A0A0Q5VFE0
SRR35809155_ctg370	cds	2741704	2742033	+	EIDGLC_02800	135.0	8.9e-41	0.945	0.858	0.670	UniRef:UniRef50_A0A4U6CDA9
SRR35809155_ctg370	cds	2742086	2742331	+	EIDGLC_02801	99.8	2.7e-27	0.988	0.860	0.575	UniRef:UniRef50_A0A257HGK8
SRR35809155_ctg370	cds	2742328	2742807	-	EIDGLC_02802	238.0	1.6e-79	0.962	0.832	0.725	UniRef:UniRef50_Q9A2W6
SRR35809155_ctg370	cds	2742841	2744040	-	EIDGLC_02803	540.0	4.0e-191	1.008	0.957	0.716	UniRef:UniRef50_A0A1R1INZ8
SRR35809155_ctg370	cds	2744160	2745530	-	EIDGLC_02804	796.0	9.8e-290	1.123	1.0	0.850	UniRef:UniRef50_A0A653UDB1
SRR35809155_ctg370	cds	2745671	2746735	-	EIDGLC_02805	375.0	9.5e-128	0.966	0.917	0.626	UniRef:UniRef50_A0A7Z9C6J9
SRR35809155_ctg370	cds	2746735	2747199	-	EIDGLC_02806	197.0	1.3e-63	1.0	0.890	0.630	UniRef:UniRef50_Q9A2X3
SRR35809155_ctg370	cds	2747212	2747616	-	EIDGLC_02807	147.0	7.1e-45	0.918	0.911	0.618	UniRef:UniRef50_A0A3C2E630
SRR35809155_ctg370	cds	2747714	2748391	-	EIDGLC_02808	342.0	3.6e-118	0.960	0.824	0.806	UniRef:UniRef50_B0T316
SRR35809155_ctg370	cds	2748553	2749110	+	EIDGLC_02809	-	-	-	-	-	-
SRR35809155_ctg370	cds	2749304	2750362	-	EIDGLC_02810	393.0	1.3e-134	0.946	0.895	0.625	UniRef:UniRef50_A0A2D7FPQ7
SRR35809155_ctg370	cds	2750909	2752027	-	EIDGLC_02811	443.0	8.0e-154	0.984	0.951	0.609	UniRef:UniRef50_A0A7X2FXP7
