# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809155_ctg370	cds	2603169	2603924	-	EIDGLC_02672		Dienelactone hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S6EQH2
SRR35809155_ctg370	cds	2604058	2605662	-	EIDGLC_02673	purH	Bifunctional purine biosynthesis protein PurH	SO:0001217, UniRef:UniRef50_O67775
SRR35809155_ctg370	cds	2605749	2606222	-	EIDGLC_02674		hypothetical protein	PFAM:PF07452.17
SRR35809155_ctg370	cds	2606263	2606793	-	EIDGLC_02675		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A2R7LTT7
SRR35809155_ctg370	cds	2606847	2607587	+	EIDGLC_02676		Suppressor of fused-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062U0C0
SRR35809155_ctg370	cds	2607623	2608192	-	EIDGLC_02677		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7SYM6
SRR35809155_ctg370	cds	2608276	2608908	-	EIDGLC_02678		Homoserine/homoserine lactone efflux protein	SO:0001217, UniRef:UniRef50_A0A2P2E7E8
SRR35809155_ctg370	cds	2608957	2609436	-	EIDGLC_02679		hypothetical protein	
SRR35809155_ctg370	cds	2609495	2610133	-	EIDGLC_02680		Mucin	SO:0001217, UniRef:UniRef50_A0A0Q7QV06
SRR35809155_ctg370	cds	2610243	2610689	-	EIDGLC_02681		hypothetical protein	
SRR35809155_ctg370	cds	2610819	2612105	+	EIDGLC_02682		Glucose/Sorbosone dehydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A539DEW5
SRR35809155_ctg370	cds	2612102	2613334	-	EIDGLC_02683		Argininosuccinate synthase	SO:0001217, UniRef:UniRef50_Q2G933
SRR35809155_ctg370	cds	2613432	2614391	-	EIDGLC_02684		Protease HtpX-like protein	SO:0001217, UniRef:UniRef50_Q0BWV3
SRR35809155_ctg370	cds	2614442	2614714	+	EIDGLC_02685		Dihydrodipicolinate reductase	SO:0001217, UniRef:UniRef50_A0A0P0DH51
SRR35809155_ctg370	cds	2614773	2615252	+	EIDGLC_02686		BA14K family protein	SO:0001217, UniRef:UniRef50_A0A519QIB1
SRR35809155_ctg370	cds	2615391	2616341	+	EIDGLC_02687		Translation initiation factor IF-2	SO:0001217, UniRef:UniRef50_A0A514C6E0
SRR35809155_ctg370	cds	2616338	2617051	-	EIDGLC_02688		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_B9J7M8
SRR35809155_ctg370	cds	2617146	2617844	+	EIDGLC_02689		UPF0056 membrane protein	SO:0001217, UniRef:UniRef50_V4PW78
SRR35809155_ctg370	cds	2617978	2618790	-	EIDGLC_02690		SDR family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A7W9A2S0
SRR35809155_ctg370	cds	2618792	2619313	-	EIDGLC_02691	ywnA	HTH-type transcriptional regulator YwnA	SO:0001217, UniRef:UniRef50_A0A6G7EHA9
SRR35809155_ctg370	cds	2619494	2621482	+	EIDGLC_02692		putative potassium transport system protein Kup	SO:0001217, UniRef:UniRef50_Q9ABT9
SRR35809155_ctg370	cds	2621479	2622876	+	EIDGLC_02693		Ribosomal RNA small subunit methyltransferase B	SO:0001217, UniRef:UniRef50_A0A4P1KKW4
SRR35809155_ctg370	cds	2622873	2623574	-	EIDGLC_02694		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7Z8Y4B5
SRR35809155_ctg370	cds	2623642	2624688	-	EIDGLC_02695		Tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_P67586
SRR35809155_ctg370	cds	2624688	2626283	-	EIDGLC_02696		hypothetical protein	
SRR35809155_ctg370	cds	2626316	2629006	-	EIDGLC_02697		Bifunctional uridylyltransferase/uridylyl-removing enzyme	SO:0001217, UniRef:UniRef50_A0A514C5B4
SRR35809155_ctg370	cds	2629003	2631696	-	EIDGLC_02698	mutS	DNA mismatch repair protein MutS	SO:0001217, UniRef:UniRef50_A0A1R4GRR3
SRR35809155_ctg370	ncRNA-region	2631748	2631962	+			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
SRR35809155_ctg370	cds	2632127	2633965	+	EIDGLC_02699		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A0Q7EA95
SRR35809155_ctg370	cds	2633949	2634845	-	EIDGLC_02700		NADP-dependent oxidoreductase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1R4GRC8
SRR35809155_ctg370	cds	2634919	2636808	-	EIDGLC_02701	recQ	DNA helicase RecQ	SO:0001217, UniRef:UniRef50_A0A328AX06
SRR35809155_ctg370	cds	2637546	2638445	+	EIDGLC_02702		Ribosomal RNA small subunit methyltransferase C	SO:0001217, UniRef:UniRef50_A0A1R4FZ78
SRR35809155_ctg370	cds	2638630	2639361	+	EIDGLC_02703		Ribosomal small subunit pseudouridine synthase A	SO:0001217, UniRef:UniRef50_Q8P4R9
SRR35809155_ctg370	cds	2639562	2640203	+	EIDGLC_02704		N-(5'-phosphoribosyl)anthranilate isomerase	SO:0001217, UniRef:UniRef50_D9QFL5
SRR35809155_ctg370	cds	2640237	2641451	+	EIDGLC_02705		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_Q126M1
SRR35809155_ctg370	cds	2641453	2641908	+	EIDGLC_02706		hypothetical protein	
SRR35809155_ctg370	cds	2641905	2642735	+	EIDGLC_02707		Tryptophan synthase alpha chain	SO:0001217, UniRef:UniRef50_P12291
SRR35809155_ctg370	cds	2642745	2643638	+	EIDGLC_02708		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	SO:0001217, UniRef:UniRef50_Q2G8S9
SRR35809155_ctg370	cds	2643644	2644918	+	EIDGLC_02709		Dihydrofolate synthase/folylpolyglutamate synthase	SO:0001217, UniRef:UniRef50_A0A328B3E1
SRR35809155_ctg370	cds	2644925	2645245	-	EIDGLC_02710	trbK	Conjugative transfer region protein TrbK	SO:0001217, UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2645378	2645647	-	EIDGLC_02711	trbK	Conjugative transfer region protein TrbK	SO:0001217, UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2645697	2645999	-	EIDGLC_02712	trbK	Conjugative transfer region protein TrbK	SO:0001217, UniRef:UniRef50_A0A1I6T1Z4
SRR35809155_ctg370	cds	2646090	2646428	-	EIDGLC_02713		Thioredoxin	SO:0001217, UniRef:UniRef50_Q3A004
SRR35809155_ctg370	cds	2646551	2650045	-	EIDGLC_02714		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A2X1C1F4
SRR35809155_ctg370	cds	2650042	2653128	-	EIDGLC_02715		ATP-dependent helicase/nuclease subunit B	SO:0001217, UniRef:UniRef50_A0A7W9CJK2
SRR35809155_ctg370	cds	2653125	2653856	-	EIDGLC_02716		N-acetylmuramate alpha-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_Q9A2M1
SRR35809155_ctg370	cds	2653853	2654941	-	EIDGLC_02717		N-acetylmuramate/N-acetylglucosamine kinase	SO:0001217, UniRef:UniRef50_Q9A2M2
SRR35809155_ctg370	cds	2654934	2655398	-	EIDGLC_02718	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	SO:0001217, UniRef:UniRef50_A0A328AKP7
SRR35809155_ctg370	cds	2655391	2656254	-	EIDGLC_02719		Phospholipid/glycerol acyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7Z9C7G4
SRR35809155_ctg370	cds	2656345	2658450	+	EIDGLC_02720		Prolyl tripeptidyl peptidase	SO:0001217, UniRef:UniRef50_A0A2X1ANP0
SRR35809155_ctg370	cds	2658525	2660630	+	EIDGLC_02721		Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_K9DJN6
SRR35809155_ctg370	cds	2660761	2662803	+	EIDGLC_02722	asmA	AsmA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W8HXB1
SRR35809155_ctg370	cds	2662877	2663734	+	EIDGLC_02723		Acetyl esterase	SO:0001217, UniRef:UniRef50_A0A2X1BGK1
SRR35809155_ctg370	cds	2663806	2665239	+	EIDGLC_02724		AMP nucleosidase	SO:0001217, UniRef:UniRef50_N9WHX3
SRR35809155_ctg370	cds	2665372	2665875	-	EIDGLC_02725		Phasin	SO:0001217, UniRef:UniRef50_D9QJX7
SRR35809155_ctg370	cds	2665896	2666651	-	EIDGLC_02726		Creatininase family protein	SO:0001217, UniRef:UniRef50_A0A6G7EIQ3
SRR35809155_ctg370	cds	2666714	2667307	-	EIDGLC_02727	acrR	HTH-type transcriptional regulator AcrR	SO:0001217, UniRef:UniRef50_A0A6G7EIV8
SRR35809155_ctg370	cds	2667307	2668893	-	EIDGLC_02728		Drug resistance transporter, EmrB/QacA subfamily	SO:0001217, UniRef:UniRef50_R0ELP0
SRR35809155_ctg370	cds	2669039	2670133	-	EIDGLC_02729		Hemolysin secretion protein D	SO:0001217, UniRef:UniRef50_A0A2R7LB73
SRR35809155_ctg370	cds	2670255	2671535	+	EIDGLC_02730		Tryptophan 2-monooxygenase	SO:0001217, UniRef:UniRef50_A0A2X1BQ15
SRR35809155_ctg370	cds	2671532	2672269	+	EIDGLC_02731		Endonuclease III	SO:0001217, UniRef:UniRef50_A0A975ITJ6
SRR35809155_ctg370	cds	2672298	2672777	+	EIDGLC_02732		hypothetical protein	
SRR35809155_ctg370	cds	2672971	2673840	-	EIDGLC_02733		Glutathione synthase/RimK-type ligase-like ATP-grasp enzyme	SO:0001217, UniRef:UniRef50_A0A7W9E6J3
SRR35809155_ctg370	cds	2673956	2674987	+	EIDGLC_02734	pfkB	Carbohydrate kinase PfkB domain-containing protein	SO:0001217, UniRef:UniRef50_V4P3F7
SRR35809155_ctg370	cds	2674974	2675516	-	EIDGLC_02735		Smr protein/MutS2	SO:0001217, UniRef:UniRef50_D9QJY7
SRR35809155_ctg370	cds	2675513	2675773	-	EIDGLC_02736		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_E6K066
SRR35809155_ctg370	cds	2675797	2676372	-	EIDGLC_02737		DUF2975 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7E9M1
SRR35809155_ctg370	cds	2676499	2676615	-	EIDGLC_02738		hypothetical protein	
SRR35809155_ctg370	cds	2676827	2677429	+	EIDGLC_02739		dITP/XTP pyrophosphatase	SO:0001217, UniRef:UniRef50_Q9ABS4
SRR35809155_ctg370	cds	2677422	2678585	+	EIDGLC_02740	hemW	Heme chaperone HemW	SO:0001217, UniRef:UniRef50_A0A4Y9RBJ0
SRR35809155_ctg370	cds	2678813	2679685	+	EIDGLC_02741		Ribosomal RNA small subunit methyltransferase I	SO:0001217, UniRef:UniRef50_A0A653UA35
SRR35809155_ctg370	cds	2679682	2680116	+	EIDGLC_02742		UPF0102 protein FHS65_002294	SO:0001217, UniRef:UniRef50_A0A7W9A518
SRR35809155_ctg370	cds	2680113	2680928	+	EIDGLC_02743	sirB1	Protein SirB1 N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9ABS8
SRR35809155_ctg370	cds	2681029	2681973	+	EIDGLC_02744		Glutathione synthetase	SO:0001217, UniRef:UniRef50_Q98DE8
SRR35809155_ctg370	cds	2682061	2683650	+	EIDGLC_02745	chlI	Mg chelatase subunit ChlI	SO:0001217, UniRef:UniRef50_M5JV07
SRR35809155_ctg370	cds	2683718	2685259	+	EIDGLC_02746		histidine kinase	SO:0001217, UniRef:UniRef50_A0A2Z3HWM8
SRR35809155_ctg370	cds	2685297	2686655	+	EIDGLC_02747		Beta-lactamase	SO:0001217, UniRef:UniRef50_A0A7Z7IXP0
SRR35809155_ctg370	cds	2686660	2688939	-	EIDGLC_02748		NADP-dependent malic enzyme	SO:0001217, UniRef:UniRef50_A0A2X1BWC5
SRR35809155_ctg370	cds	2689223	2690056	-	EIDGLC_02749		Diaminopimelate epimerase	SO:0001217, UniRef:UniRef50_Q9A280
SRR35809155_ctg370	cds	2690117	2690932	+	EIDGLC_02750		Ion transporter	SO:0001217, UniRef:UniRef50_A0A4Q3TCA7
SRR35809155_ctg370	cds	2691123	2693306	+	EIDGLC_02751		Prolyl oligopeptidase	SO:0001217, UniRef:UniRef50_B0T544
SRR35809155_ctg370	cds	2693352	2695571	+	EIDGLC_02752		Peptidase, S9A (Prolyl oligopeptidase) subfamily	SO:0001217, UniRef:UniRef50_Q1CXE5
SRR35809155_ctg370	cds	2695628	2696251	-	EIDGLC_02753		hypothetical protein	PFAM:PF01047.28, PFAM:PF09339.16, PFAM:PF13412.12, PFAM:PF13463.12
SRR35809155_ctg370	cds	2696341	2696985	-	EIDGLC_02754	yciB	Inner membrane-spanning protein YciB	SO:0001217, UniRef:UniRef50_A0A7L5Z727
SRR35809155_ctg370	cds	2696987	2697922	-	EIDGLC_02755	ftsY	Signal recognition particle receptor FtsY	SO:0001217, UniRef:UniRef50_A0A7L5Z891
SRR35809155_ctg370	cds	2698132	2700174	+	EIDGLC_02756		Glutamine-dependent NAD(+) synthetase	SO:0001217, UniRef:UniRef50_A0A6I7PKI6
SRR35809155_ctg370	cds	2700265	2701140	-	EIDGLC_02757		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A9X1QM10
SRR35809155_ctg370	cds	2701210	2701722	-	EIDGLC_02758		D,D-heptose 1,7-bisphosphate phosphatase	SO:0001217, UniRef:UniRef50_A0A2X1AEE5
SRR35809155_ctg370	cds	2701890	2703044	+	EIDGLC_02759		UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase	SO:0001217, UniRef:UniRef50_A0A2P2E6J5
SRR35809155_ctg370	cds	2703054	2703989	+	EIDGLC_02760		Dehydrogenase	SO:0001217, UniRef:UniRef50_A0A562RAC2
SRR35809155_ctg370	cds	2704167	2704652	-	EIDGLC_02761		Nodulation protein N	SO:0001217, UniRef:UniRef50_A0A921NTS1
SRR35809155_ctg370	cds	2704662	2705645	-	EIDGLC_02762		L-threo-3-hydroxyaspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_A0A653UD67
SRR35809155_ctg370	cds	2705718	2707223	+	EIDGLC_02763		Glycerol kinase	SO:0001217, UniRef:UniRef50_A0A3Q8XTF9
SRR35809155_ctg370	cds	2707220	2708311	+	EIDGLC_02764		Aminoglycoside phosphotransferase domain-containing protein	SO:0001217, UniRef:UniRef50_Q9ABD0
SRR35809155_ctg370	cds	2708308	2709102	-	EIDGLC_02765		DUF1223 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QKE2
SRR35809155_ctg370	cds	2709135	2709359	-	EIDGLC_02766		hypothetical protein	
SRR35809155_ctg370	cds	2709394	2709960	-	EIDGLC_02767		Thiol:disulfide interchange protein	SO:0001217, UniRef:UniRef50_A0A0N1BSR7
SRR35809155_ctg370	cds	2709957	2710115	-	EIDGLC_02768		hypothetical protein	
SRR35809155_ctg370	cds	2710118	2710837	-	EIDGLC_02769		Heme exporter protein C	SO:0001217, UniRef:UniRef50_B4RCF1
SRR35809155_ctg370	cds	2710930	2711154	+	EIDGLC_02770	yjdM	Protein YjdM C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E3H0C3
SRR35809155_ctg370	cds	2711156	2711821	-	EIDGLC_02771		Heme exporter protein B	SO:0001217, UniRef:UniRef50_A0A965NYR2
SRR35809155_ctg370	cds	2711818	2712417	-	EIDGLC_02772	ccmA	Heme ABC exporter ATP-binding protein CcmA	SO:0001217, UniRef:UniRef50_A0A399UGJ3
SRR35809155_ctg370	cds	2712619	2715324	+	EIDGLC_02773		Aconitate hydratase	SO:0001217, UniRef:UniRef50_A0A2T7G5T9
SRR35809155_ctg370	cds	2715421	2715978	-	EIDGLC_02774		Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D6QDN3
SRR35809155_ctg370	cds	2716075	2716602	-	EIDGLC_02775		DUF4410 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A519KVN7
SRR35809155_ctg370	cds	2716700	2717569	-	EIDGLC_02776		Asparaginase	SO:0001217, UniRef:UniRef50_V4N1H3
SRR35809155_ctg370	cds	2717675	2718676	+	EIDGLC_02777		Beta-ketoacyl-acyl-carrier-protein synthase I	SO:0001217, UniRef:UniRef50_A0A0H5D2D7
SRR35809155_ctg370	cds	2718673	2719071	-	EIDGLC_02778		DUF1232 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0B4CWL4
SRR35809155_ctg370	cds	2719126	2719908	+	EIDGLC_02779		3-hydroxyacyl-CoA dehydrogenase type-2	SO:0001217, UniRef:UniRef50_A0A1K0IJD0
SRR35809155_ctg370	tRNA	2720051	2720125	+	EIDGLC_02780	trnG	tRNA-Gly(gcc)	SO:0000260
SRR35809155_ctg370	cds	2720293	2721417	-	EIDGLC_02781		hypothetical protein	PFAM:PF01757.29
SRR35809155_ctg370	cds	2721639	2723066	+	EIDGLC_02782		hypothetical protein	
SRR35809155_ctg370	cds	2723323	2725113	+	EIDGLC_02783		histidine kinase	SO:0001217, UniRef:UniRef50_A0A7W9FAI1
SRR35809155_ctg370	cds	2725179	2725661	+	EIDGLC_02784		LPXTG-motif cell wall anchor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I6NYC1
SRR35809155_ctg370	cds	2725772	2727181	+	EIDGLC_02785		Dihydrolipoyl dehydrogenase 3	SO:0001217, UniRef:UniRef50_Q9HUY1
SRR35809155_ctg370	cds	2727198	2728181	-	EIDGLC_02786		Peptidase A2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A519K3K0
SRR35809155_ctg370	cds	2728265	2729194	-	EIDGLC_02787	xerC	Tyrosine recombinase XerC	SO:0001217, UniRef:UniRef50_A0A0B9A0Z5
SRR35809155_ctg370	cds	2729176	2729877	-	EIDGLC_02788		DUF484 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A653VPK8
SRR35809155_ctg370	cds	2729899	2730552	-	EIDGLC_02789		putative transaldolase	SO:0001217, UniRef:UniRef50_Q8CX76
SRR35809155_ctg370	cds	2730583	2732745	+	EIDGLC_02790		Primosomal protein N'	SO:0001217, UniRef:UniRef50_V4MZI7
SRR35809155_ctg370	cds	2732749	2733558	-	EIDGLC_02791		Glutamine cyclotransferase	SO:0001217, UniRef:UniRef50_A0A172Y9S3
SRR35809155_ctg370	cds	2733561	2734385	-	EIDGLC_02792	terC	TerC family protein	SO:0001217, UniRef:UniRef50_Q9AB84
SRR35809155_ctg370	cds	2734560	2735504	+	EIDGLC_02793		ABC transporter	SO:0001217, UniRef:UniRef50_F9VY03
SRR35809155_ctg370	cds	2735710	2736264	+	EIDGLC_02794		ATP synthase subunit delta	SO:0001217, UniRef:UniRef50_B0T339
SRR35809155_ctg370	cds	2736324	2737859	+	EIDGLC_02795		ATP synthase subunit alpha	SO:0001217, UniRef:UniRef50_A8EV72
SRR35809155_ctg370	cds	2737886	2738764	+	EIDGLC_02796		ATP synthase gamma chain	SO:0001217, UniRef:UniRef50_Q0AKV9
SRR35809155_ctg370	cds	2738802	2740352	+	EIDGLC_02797		ATP synthase subunit beta	SO:0001217, UniRef:UniRef50_A0A1G6A9C6
SRR35809155_ctg370	cds	2740352	2740621	+	EIDGLC_02798		ATP synthase epsilon chain	SO:0001217, UniRef:UniRef50_Q9A2W1
SRR35809155_ctg370	cds	2740629	2741585	+	EIDGLC_02799		Calcineurin-like phosphoesterase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5VFE0
SRR35809155_ctg370	cds	2741704	2742033	+	EIDGLC_02800		Guanidinium exporter	SO:0001217, UniRef:UniRef50_A0A4U6CDA9
SRR35809155_ctg370	cds	2742086	2742331	+	EIDGLC_02801		DUF1272 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A257HGK8
SRR35809155_ctg370	cds	2742328	2742807	-	EIDGLC_02802		RNA pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_Q9A2W6
SRR35809155_ctg370	cds	2742841	2744040	-	EIDGLC_02803		Divergent polysaccharide deacetylase family protein	SO:0001217, UniRef:UniRef50_A0A1R1INZ8
SRR35809155_ctg370	cds	2744160	2745530	-	EIDGLC_02804		Carboxy-terminal-processing protease	SO:0001217, UniRef:UniRef50_A0A653UDB1
SRR35809155_ctg370	cds	2745671	2746735	-	EIDGLC_02805	envC	Murein hydrolase activator EnvC	SO:0001217, UniRef:UniRef50_A0A7Z9C6J9
SRR35809155_ctg370	cds	2746735	2747199	-	EIDGLC_02806		Ribosomal RNA large subunit methyltransferase H	SO:0001217, UniRef:UniRef50_Q9A2X3
SRR35809155_ctg370	cds	2747212	2747616	-	EIDGLC_02807	rsfS	Ribosomal silencing factor RsfS	SO:0001217, UniRef:UniRef50_A0A3C2E630
SRR35809155_ctg370	cds	2747714	2748391	-	EIDGLC_02808		putative nicotinate-nucleotide adenylyltransferase	SO:0001217, UniRef:UniRef50_B0T316
SRR35809155_ctg370	cds	2748553	2749110	+	EIDGLC_02809		hypothetical protein	
SRR35809155_ctg370	cds	2749304	2750362	-	EIDGLC_02810		GTPase Obg	SO:0001217, UniRef:UniRef50_A0A2D7FPQ7
SRR35809155_ctg370	cds	2750909	2752027	-	EIDGLC_02811		Alanine dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7X2FXP7
SRR35809155_ctg370	cds	2752147	2752623	+	EIDGLC_02812		hypothetical protein	PFAM:PF01037.27, PFAM:PF13404.12, PFAM:PF13412.12
SRR35809155_ctg370	cds	2752657	2753355	+	EIDGLC_02813		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E9MR80
SRR35809155_ctg370	cds	2753352	2754512	+	EIDGLC_02814		Twin-arginine translocation pathway signal	SO:0001217, UniRef:UniRef50_Q1GVA7
SRR35809155_ctg370	cds	2754517	2755506	-	EIDGLC_02815	gspF	Type II secretion system protein GspF domain-containing protein	SO:0001217, UniRef:UniRef50_A3UFK5
SRR35809155_ctg370	cds	2755516	2756493	-	EIDGLC_02816	gspF	Type II secretion system protein GspF domain-containing protein	SO:0001217, UniRef:UniRef50_A3UFK4
SRR35809155_ctg370	cds	2756500	2758125	-	EIDGLC_02817		Protein kinase	SO:0001217, UniRef:UniRef50_A0A1J4RLI0
SRR35809155_ctg370	cds	2758129	2759667	-	EIDGLC_02818		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AFL9
SRR35809155_ctg370	cds	2759672	2760343	-	EIDGLC_02819	cpaD	Pilus assembly protein CpaD	SO:0001217, UniRef:UniRef50_A0A4Q3TWB4
SRR35809155_ctg370	cds	2760355	2761794	-	EIDGLC_02820		BON domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7RTP7
SRR35809155_ctg370	cds	2761791	2762708	-	EIDGLC_02821		SAF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7D172
SRR35809155_ctg370	cds	2762811	2763323	-	EIDGLC_02822		Prepilin type IV endopeptidase peptidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N1BL13
SRR35809155_ctg370	cds	2763446	2763625	-	EIDGLC_02823		Pilus assembly protein	SO:0001217, UniRef:UniRef50_A0A0H1R9H4
SRR35809155_ctg370	cds	2763837	2764016	-	EIDGLC_02824		Flp family type IVb pilin	SO:0001217, UniRef:UniRef50_A0A3B9EJC2
SRR35809155_ctg370	cds	2764265	2764444	-	EIDGLC_02825		Flp family type IVb pilin	SO:0001217, UniRef:UniRef50_A0A3B9EJC2
SRR35809155_ctg370	cds	2764711	2765136	+	EIDGLC_02826		Pilus formation protein N terminal region	SO:0001217, UniRef:UniRef50_A0A1I6PD02
SRR35809155_ctg370	cds	2765248	2765700	+	EIDGLC_02827		hypothetical protein	
SRR35809155_ctg370	cds	2765697	2766233	+	EIDGLC_02828		TadE-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5VEZ7
SRR35809155_ctg370	cds	2766230	2767519	-	EIDGLC_02829		Para-aminobenzoate synthetase component 1	SO:0001217, UniRef:UniRef50_A0A7W9CHD4
SRR35809155_ctg370	cds	2767516	2768295	-	EIDGLC_02830		Tyrosine-protein phosphatase	SO:0001217, UniRef:UniRef50_A0A2X1ADQ5
SRR35809155_ctg370	cds	2768324	2768629	-	EIDGLC_02831	arsR	ArsR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A059FLV7
SRR35809155_ctg370	cds	2768632	2769255	-	EIDGLC_02832		Transporter	SO:0001217, UniRef:UniRef50_D9QLB1
SRR35809155_ctg370	cds	2769269	2769838	-	EIDGLC_02833		DUF2339 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A519HUF8
SRR35809155_ctg370	cds	2770066	2770815	+	EIDGLC_02834		hypothetical protein	PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13649.12
SRR35809155_ctg370	cds	2770821	2771201	-	EIDGLC_02835		Rieske domain-containing protein	SO:0001217, UniRef:UniRef50_V4Q433
SRR35809155_ctg370	cds	2771198	2772196	-	EIDGLC_02836		Glycerol-3-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_W9H370
SRR35809155_ctg370	cds	2772206	2773345	-	EIDGLC_02837		tRNA N6-adenosine threonylcarbamoyltransferase	SO:0001217, UniRef:UniRef50_Q0ATQ2
SRR35809155_ctg370	cds	2773387	2774337	+	EIDGLC_02838		Porphobilinogen deaminase	SO:0001217, UniRef:UniRef50_Q9ABZ8
SRR35809155_ctg370	cds	2774466	2775011	+	EIDGLC_02839		hypothetical protein	
SRR35809155_ctg370	tRNA	2775051	2775126	+	EIDGLC_02840	trnT	tRNA-Thr(cgt)	SO:0000270
SRR35809155_ctg370	cds	2775471	2775719	+	EIDGLC_02841		hypothetical protein	
SRR35809155_ctg370	cds	2775767	2775868	+	EIDGLC_02842		hypothetical protein	
SRR35809155_ctg370	cds	2776717	2777205	+	EIDGLC_02843		hypothetical protein	
SRR35809155_ctg370	cds	2777253	2777738	+	EIDGLC_02844		hypothetical protein	
SRR35809155_ctg370	cds	2777870	2779069	+	EIDGLC_02845		S-adenosylmethionine synthase 2	SO:0001217, UniRef:UniRef50_Q2RMS5
SRR35809155_ctg370	cds	2779099	2779794	+	EIDGLC_02846		tRNA (guanine-N(7)-)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A948XUL0
SRR35809155_ctg370	cds	2779899	2780402	+	EIDGLC_02847		DUF1993 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QFI8
SRR35809155_ctg370	cds	2780468	2780968	+	EIDGLC_02848		hypothetical protein	
SRR35809155_ctg370	cds	2781050	2781625	+	EIDGLC_02849	rimP	Ribosome maturation factor RimP	SO:0001217, UniRef:UniRef50_Q0AK72
SRR35809155_ctg370	cds	2781628	2783385	+	EIDGLC_02850	nusA	Transcription termination/antitermination protein NusA	SO:0001217, UniRef:UniRef50_Q9ZCZ7
SRR35809155_ctg370	cds	2783404	2784072	+	EIDGLC_02851	ylxR	YlxR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W9CGU1
SRR35809155_ctg370	cds	2784155	2787160	+	EIDGLC_02852		hypothetical protein	PFAM:PF00009.33, PFAM:PF03144.31, PFAM:PF04760.21, PFAM:PF11987.13, PFAM:PF22042.2
SRR35809155_ctg370	cds	2787242	2787772	+	EIDGLC_02853		DUF4426 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I6PC46
SRR35809155_ctg370	cds	2787812	2788480	+	EIDGLC_02854		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A519KV61
