gene	start	stop	strand	contig	score	partial	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0009	4741	4244	-	SRR35809155_ctg370|provirus_2896115_2935207	59.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0010	5081	4725	-	SRR35809155_ctg370|provirus_2896115_2935207	35.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0011	5493	5134	-	SRR35809155_ctg370|provirus_2896115_2935207	50.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0012	5999	5490	-	SRR35809155_ctg370|provirus_2896115_2935207	27.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0013	12268	5996	-	SRR35809155_ctg370|provirus_2896115_2935207	810.8	00	31	218.0	0.208	5.0159999999999995e-59	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	31	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	central tail fiber J	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0014	12747	12295	-	SRR35809155_ctg370|provirus_2896115_2935207	37.7	00	329	46.0	0.249	1.413e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	329	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0015	13217	12747	-	SRR35809155_ctg370|provirus_2896115_2935207	73.2	00	396	58.0	0.282	1.103e-12	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	396	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0016	14127	13219	-	SRR35809155_ctg370|provirus_2896115_2935207	81.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0017	16706	14130	-	SRR35809155_ctg370|provirus_2896115_2935207	300.4	00	9483	74.0	0.258	1.313e-15	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	9483	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0018	17562	16711	-	SRR35809155_ctg370|provirus_2896115_2935207	83.0	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0019	18548	17559	-	SRR35809155_ctg370|provirus_2896115_2935207	182.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0020	18883	18575	-	SRR35809155_ctg370|provirus_2896115_2935207	55.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0021	19399	18899	-	SRR35809155_ctg370|provirus_2896115_2935207	75.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0022	20253	19396	-	SRR35809155_ctg370|provirus_2896115_2935207	133.2	00	6367	55.0	0.221	4.641e-11	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6367	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0023	20594	20253	-	SRR35809155_ctg370|provirus_2896115_2935207	59.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0024	20957	20628	-	SRR35809155_ctg370|provirus_2896115_2935207	70.2	00	122	77.0	0.421	5.535000000000001e-20	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	122	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0025	23074	21029	-	SRR35809155_ctg370|provirus_2896115_2935207	341.3	00	4523	419.0	0.38	1.766e-128	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4523	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	major head and protease protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0026	24827	23079	-	SRR35809155_ctg370|provirus_2896115_2935207	267.5	00	21	266.0	0.34	2.452e-78	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	21	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0027	25036	24824	-	SRR35809155_ctg370|provirus_2896115_2935207	28.1	00	2545	49.0	0.457	5.34e-11	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2545	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0028	26984	25047	-	SRR35809155_ctg370|provirus_2896115_2935207	244.7	00	15	436.0	0.428	6.175e-135	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	15	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0029	27765	27085	-	SRR35809155_ctg370|provirus_2896115_2935207	103.4	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0030	28481	28221	-	SRR35809155_ctg370|provirus_2896115_2935207	21.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0031	29354	28812	-	SRR35809155_ctg370|provirus_2896115_2935207	79.0	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0032	30255	29530	-	SRR35809155_ctg370|provirus_2896115_2935207	101.2	00	6386	45.0	0.232	9.712e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6386	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcription antiterminator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0033	30587	30255	-	SRR35809155_ctg370|provirus_2896115_2935207	0.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0034	31696	30575	-	SRR35809155_ctg370|provirus_2896115_2935207	158.9	00	2850	107.0	0.295	2.7640000000000003e-26	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2850	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0035	32646	31693	-	SRR35809155_ctg370|provirus_2896115_2935207	66.2	00	510	83.0	0.258	5.769e-19	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	510	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	DNA primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0036	32945	32646	-	SRR35809155_ctg370|provirus_2896115_2935207	23.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0037	33400	32945	-	SRR35809155_ctg370|provirus_2896115_2935207	65.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0038	33642	33397	-	SRR35809155_ctg370|provirus_2896115_2935207	15.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0039	33887	33642	-	SRR35809155_ctg370|provirus_2896115_2935207	16.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0040	33999	34646	+	SRR35809155_ctg370|provirus_2896115_2935207	69.7	00	4	64.0	0.239	6.125e-14	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0041	34712	36028	+	SRR35809155_ctg370|provirus_2896115_2935207	168.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0042	36028	36150	+	SRR35809155_ctg370|provirus_2896115_2935207	7.4	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0043	36147	36356	+	SRR35809155_ctg370|provirus_2896115_2935207	24.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0044	36353	36598	+	SRR35809155_ctg370|provirus_2896115_2935207	35.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0045	36595	36912	+	SRR35809155_ctg370|provirus_2896115_2935207	40.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0046	36909	37250	+	SRR35809155_ctg370|provirus_2896115_2935207	41.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0047	37247	37369	+	SRR35809155_ctg370|provirus_2896115_2935207	10.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0048	37366	37560	+	SRR35809155_ctg370|provirus_2896115_2935207	11.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0049	37557	37892	+	SRR35809155_ctg370|provirus_2896115_2935207	31.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0050	37915	39093	+	SRR35809155_ctg370|provirus_2896115_2935207	135.6	00	1	71.0	0.194	2.881e-15	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
