# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3130635	3130868	-	HNGIBB_03268		DUF768 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7V3H8P5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3130873	3131295	-	HNGIBB_03269		TIGR02301 family protein	SO:0001217, UniRef:UniRef50_A0A1B1ALF3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3131344	3132846	-	HNGIBB_03270		Aspartyl-tRNA(Asn) amidotransferase subunit A	SO:0001217, UniRef:UniRef50_A0A1V1PQ62
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3132975	3133694	+	HNGIBB_03271	tlyA	16S/23S rRNA (Cytidine-2'-O)-methyltransferase TlyA	SO:0001217, UniRef:UniRef50_A0A654BCC6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3133771	3134319	-	HNGIBB_03272		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3134375	3135685	+	HNGIBB_03273		RNA methyltransferase	SO:0001217, UniRef:UniRef50_A0A1B1ANH9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3135682	3136248	+	HNGIBB_03274		UPF0260 protein DSM104635_02575	SO:0001217, UniRef:UniRef50_A0A6I6MT45
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3136255	3136929	-	HNGIBB_03275		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3136994	3137254	-	HNGIBB_03276		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3137504	3138094	-	HNGIBB_03277		Hemerythrin-like domain-containing protein	SO:0001217, UniRef:UniRef50_G0AD05
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3138210	3139265	+	HNGIBB_03278		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062UP93
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3139243	3139743	-	HNGIBB_03279		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3139814	3140266	-	HNGIBB_03280		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3140372	3140575	+	HNGIBB_03281		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3140642	3142045	+	HNGIBB_03282		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3142051	3142374	-	HNGIBB_03283		Phosphotyrosine protein phosphatase I domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q4G0M4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3142371	3143462	-	HNGIBB_03284		Chorismate synthase	SO:0001217, UniRef:UniRef50_A0A6N8XKU2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3143513	3144178	+	HNGIBB_03285		Pyridoxine/pyridoxamine 5'-phosphate oxidase	SO:0001217, UniRef:UniRef50_A0A1E5Q9Q1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3144309	3145964	+	HNGIBB_03286		Medium-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_Q89RZ3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3146191	3146421	+	HNGIBB_03287		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3146485	3146613	+	HNGIBB_03288		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3146610	3147512	-	HNGIBB_03289		Metallo-beta-lactamase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059DLB8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3147522	3148472	-	HNGIBB_03290		ATP-grasp domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALI2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3148649	3149086	-	HNGIBB_03291		Beta-lactamase hydrolase-like protein	SO:0001217, UniRef:UniRef50_A0A6I6MSE9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3149179	3150108	+	HNGIBB_03292	oppB	Oligopeptide ABC transporter permease OppB	SO:0001217, UniRef:UniRef50_A0A9E0NNJ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3150105	3151013	+	HNGIBB_03293		Oligopeptide transport system permease protein	SO:0001217, UniRef:UniRef50_Q63ID2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3151054	3151614	-	HNGIBB_03294		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3151705	3153336	+	HNGIBB_03295		Periplasmic oligopeptide-binding protein	SO:0001217, UniRef:UniRef50_A0A6I6MT08
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3153333	3155546	-	HNGIBB_03296		Dipeptidyl aminopeptidase BI	SO:0001217, UniRef:UniRef50_A0A653R932
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3155588	3156418	-	HNGIBB_03297		Protein phosphatase 2C	SO:0001217, UniRef:UniRef50_A0A6I6MNL8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3156418	3156867	-	HNGIBB_03298		Putative enoyl-CoA hydratase 1	SO:0001217, UniRef:UniRef50_A0A6I6MKD5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3157053	3159335	+	HNGIBB_03299	purL	Phosphoribosylformylglycinamidine synthase subunit PurL	SO:0001217, UniRef:UniRef50_A0A951YUI7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3159387	3159809	+	HNGIBB_03300		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3159810	3161195	+	HNGIBB_03301		Glutathione reductase	SO:0001217, UniRef:UniRef50_A0A7C2T4K9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3161233	3161781	-	HNGIBB_03302		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3161999	3162871	+	HNGIBB_03303		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALM0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3162868	3163383	+	HNGIBB_03304		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1B1ALI4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3163461	3164456	-	HNGIBB_03305		Endoglucanase H	SO:0001217, UniRef:UniRef50_A0A6I6MVP2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3164637	3166637	+	HNGIBB_03306		Biotin carboxylase	SO:0001217, UniRef:UniRef50_A0A369W9G6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3166728	3167675	-	HNGIBB_03307		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A7G5Z385
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3167775	3168575	+	HNGIBB_03308		hypothetical protein	PFAM:PF01381.28, PFAM:PF13560.12, PFAM:PF17765.7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3168572	3168859	+	HNGIBB_03309		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3168856	3169194	-	HNGIBB_03310		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3169377	3170357	+	HNGIBB_03311		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3170409	3171302	+	HNGIBB_03312		hypothetical protein	PFAM:PF00326.27, PFAM:PF01738.24, PFAM:PF05448.18, PFAM:PF07859.19, PFAM:PF12697.13, PFAM:PF20434.5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3171309	3172460	-	HNGIBB_03313		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3172555	3174618	-	HNGIBB_03314		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_B4RII7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3174791	3175192	-	HNGIBB_03315		DUF6249 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I6MK67
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3175282	3176607	-	HNGIBB_03316		hypothetical protein	PFAM:PF00512.31, PFAM:PF02518.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3176743	3176895	-	HNGIBB_03317		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3176966	3177631	-	HNGIBB_03318		Octanoyltransferase	SO:0001217, UniRef:UniRef50_A0A4R3J9D5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3177693	3177950	+	HNGIBB_03319	fliN	Flagellar motor switch protein FliN	SO:0001217, UniRef:UniRef50_A0A061QA04
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3178033	3178554	+	HNGIBB_03320		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3178668	3178752	+	HNGIBB_03321	trnL	tRNA-Leu(gag)	SO:0000264
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3178881	3180209	-	HNGIBB_03322		Multidrug efflux pump Tap	SO:0001217, UniRef:UniRef50_A0A1H0JF49
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3180298	3181266	-	HNGIBB_03323		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2N5X1M1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3181412	3181966	+	HNGIBB_03324	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_C1ABZ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3182016	3182393	+	HNGIBB_03325		hypothetical protein	PFAM:PF20554.3, SO:0001217, UniRef:UniRef50_A0A0Q6TXM1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3182407	3183045	-	HNGIBB_03326		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A0C5V4V0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3183047	3183442	-	HNGIBB_03327		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3183459	3184073	-	HNGIBB_03328		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A1G2WA15
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3184157	3185569	-	HNGIBB_03329		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3185725	3187113	+	HNGIBB_03330	mgtE	Magnesium transporter MgtE	SO:0001217, UniRef:UniRef50_A0A7C4VLY9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3187225	3187800	+	HNGIBB_03331		FAS1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S2EJ19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3187932	3189299	+	HNGIBB_03332		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3190002	3191069	+	HNGIBB_03333		Lysozyme	SO:0001217, UniRef:UniRef50_A0A1B1ALJ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3191174	3191524	+	HNGIBB_03334		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192031	3192294	+	HNGIBB_03335		hypothetical protein	PFAM:PF07007.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192344	3192829	+	HNGIBB_03336		Cupin 2 conserved barrel domain protein	SO:0001217, UniRef:UniRef50_D7A3V8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192826	3193398	-	HNGIBB_03337		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1B1ALQ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3193395	3193973	-	HNGIBB_03338		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A6I6MKR0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3193913	3194476	-	HNGIBB_03339		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1B1ALL6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3194530	3196326	-	HNGIBB_03340		Cyclic nucleotide-binding protein	SO:0001217, UniRef:UniRef50_A0A059E493
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3196434	3197645	+	HNGIBB_03341		TIR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALM3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3197642	3198439	+	HNGIBB_03342		Enoyl-CoA hydratase/isomerase family protein	SO:0001217, UniRef:UniRef50_A0A9E7B148
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3198436	3198816	+	HNGIBB_03343		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6I6MMU1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3198849	3200108	+	HNGIBB_03344		DUF3667 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALM5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3200108	3200530	+	HNGIBB_03345		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1B1ALK3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3200527	3201462	+	HNGIBB_03346		Fatty acid hydroxylase domain-containing protein	SO:0001217, UniRef:UniRef50_Q2N622
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3201464	3202111	+	HNGIBB_03347		Protease synthase and sporulation protein PAI 2	SO:0001217, UniRef:UniRef50_A0A6I6MHZ5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3202192	3202707	+	HNGIBB_03348		Lysophospholipase	SO:0001217, UniRef:UniRef50_A0A7U4QT34
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3202779	3203951	-	HNGIBB_03349		hypothetical protein	PFAM:PF22580.2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3203948	3204736	-	HNGIBB_03350		Tryptophan 2,3-dioxygenase	SO:0001217, UniRef:UniRef50_A0A7C8HKH6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3204911	3205984	+	HNGIBB_03351		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6I6MP96
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3206128	3206808	+	HNGIBB_03352		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3206750	3207109	+	HNGIBB_03353		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3207106	3208653	-	HNGIBB_03354		Methylmalonyl-CoA carboxyltransferase	SO:0001217, UniRef:UniRef50_A0A062U793
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3208738	3211128	-	HNGIBB_03355		Pesticin receptor	SO:0001217, UniRef:UniRef50_A0A2S2E2D1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3211326	3212174	-	HNGIBB_03356		Pantothenate synthetase	SO:0001217, UniRef:UniRef50_A5VA26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3212320	3213189	+	HNGIBB_03357		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	SO:0001217, UniRef:UniRef50_Q92J84
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3213244	3213675	+	HNGIBB_03358		J domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALL5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3213680	3214714	-	HNGIBB_03359	dacD	D-alanyl-D-alanine carboxypeptidase DacD	SO:0001217, UniRef:UniRef50_A0A6I6MNW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3215095	3215553	+	HNGIBB_03360		Phasin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALR2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3215770	3216108	+	HNGIBB_03361	clpS	ATP-dependent Clp protease adapter protein ClpS	SO:0001217, UniRef:UniRef50_B6INJ3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3216115	3218433	+	HNGIBB_03362	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	SO:0001217, UniRef:UniRef50_A0A9E0MXC8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3218502	3219140	+	HNGIBB_03363		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219155	3219364	+	HNGIBB_03364		hypothetical protein	PFAM:PF20097.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219368	3219793	+	HNGIBB_03365		Cupin type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V1PUI0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219910	3221256	+	HNGIBB_03366		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3221253	3221687	-	HNGIBB_03367		HIT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059E7W5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3221734	3222411	-	HNGIBB_03368		Nitroreductase domain-containing protein	SO:0001217, UniRef:UniRef50_M4Z095
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3222415	3223218	-	HNGIBB_03369		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1B1ALM4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3223305	3223973	+	HNGIBB_03370		Nudix hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059DNK8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224037	3224204	+	HNGIBB_03371		Large ribosomal subunit protein bL33	SO:0001217, UniRef:UniRef50_Q6N554
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224271	3224690	-	HNGIBB_03372		Thioesterase superfamily protein	SO:0001217, UniRef:UniRef50_B0T5C1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224727	3225494	+	HNGIBB_03373	pncC	Nicotinamide-nucleotide amidohydrolase PncC	SO:0001217, UniRef:UniRef50_A0A6I6MJ32
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3225491	3226153	-	HNGIBB_03374		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3226153	3226842	-	HNGIBB_03375		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062UPF0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3226857	3226943	-	HNGIBB_03376	trnL	tRNA-Leu(taa)	SO:0000264
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3226987	3228024	-	HNGIBB_03377		alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A9D7D845
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228062	3228304	-	HNGIBB_03378		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228372	3229013	+	HNGIBB_03379		Glycine transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7RM05
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228994	3229896	+	HNGIBB_03380	yngG	Hydroxymethylglutaryl-CoA lyase YngG	SO:0001217, UniRef:UniRef50_A0A1Y5TSJ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3229893	3230516	+	HNGIBB_03381		DUF998 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3230549	3231259	-	HNGIBB_03382		Porin	SO:0001217, UniRef:UniRef50_A0A6I6MI19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3231463	3232197	-	HNGIBB_03383		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3232453	3232905	+	HNGIBB_03384		NADPH-dependent 7-cyano-7-deazaguanine reductase	SO:0001217, UniRef:UniRef50_A0A2D8FRK3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3232902	3234344	-	HNGIBB_03385		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3234390	3234488	+	HNGIBB_03386		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3234481	3235539	+	HNGIBB_03387		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3235519	3236148	-	HNGIBB_03388		Putative NAD(P)H nitroreductase	SO:0001217, UniRef:UniRef50_A0A1I2W0T5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3236194	3236802	+	HNGIBB_03389		GDP-mannose pyrophosphatase	SO:0001217, UniRef:UniRef50_A0A6I6MSH7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3236805	3237614	+	HNGIBB_03390		Serine acetyltransferase	SO:0001217, UniRef:UniRef50_V4PUN9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3237615	3238820	-	HNGIBB_03391	hfaD	Holdfast anchor protein HfaD	SO:0001217, UniRef:UniRef50_A0A9D7D596
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3238845	3239834	-	HNGIBB_03392		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3239834	3240193	-	HNGIBB_03393		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3240300	3240881	-	HNGIBB_03394		GDYXXLXY domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALP6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3240878	3241957	-	HNGIBB_03395		DUF2157 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALR5
