#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2704974	2705243	-	HNGIBB_02813	9.6	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2706281	2706691	-	HNGIBB_02815	15.4	9.3	PF01878.24|EVE	PFAM:PF01878.24
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2706691	2707278	-	HNGIBB_02816	20.5	5.4	PF04264.18|YceI	PFAM:PF04264.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2708447	2708851	-	HNGIBB_02818	13.8	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2711445	2712569	+	HNGIBB_02821	40.2	6.9	PF02786.22|CPSase_L_D2	PFAM:PF02786.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2713005	2713436	+	HNGIBB_02823	15.6	10.8	PF01047.28|MarR	PFAM:PF01047.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2717762	2718418	+	HNGIBB_02830	23.5	5.6	PF00990.26|GGDEF	PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2720904	2722151	+	HNGIBB_02834	46.7	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2722958	2723410	+	HNGIBB_02836	17.0	9.3	PF01625.27|PMSR	PFAM:PF01625.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2724357	2725583	+	HNGIBB_02838	42.5	4.8	PF13400.11|Tad	PFAM:PF13400.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2725580	2726008	+	HNGIBB_02839	15.1	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2725989	2726396	+	HNGIBB_02840	14.5	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2726509	2727111	+	HNGIBB_02841	22.2	9.2		SO:0001217, UniRef:UniRef50_D5VP41
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2727160	2727342	+	HNGIBB_02842	6.2	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2727339	2727791	-	HNGIBB_02843	15.6	4.1	PF00353.25|HemolysinCabind, PF08548.17|Peptidase_M10_C	PFAM:PF00353.25, PFAM:PF08548.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2728902	2729102	+	HNGIBB_02845	7.3	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2729737	2730186	+	HNGIBB_02847	15.7	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2730572	2730751	+	HNGIBB_02849	6.4	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2732511	2733014	+	HNGIBB_02852	17.3	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2733004	2733465	-	HNGIBB_02853	17.0	5.8	PF13474.12|SnoaL_3, PF14534.12|DUF4440	PFAM:PF13474.12, PFAM:PF14534.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2736473	2736919	-	HNGIBB_02856	15.9	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2737053	2737826	+	HNGIBB_02857	27.1	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2737823	2738269	-	HNGIBB_02858	16.0	8.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2740059	2740643	-	HNGIBB_02862	21.3	4.6	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12, SO:0001217, UniRef:UniRef50_A0A1B1AKQ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2745897	2746676	+	HNGIBB_02868	28.6	11.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2747804	2748019	+	HNGIBB_02870	6.7	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2753043	2753327	-	HNGIBB_02875	10.3	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2760800	2761588	-	HNGIBB_02884	28.2	5.3	PF14243.11|R2K_3, PF18299.6|R2K_2	PFAM:PF14243.11, PFAM:PF18299.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2762448	2762786	+	HNGIBB_02886	13.1	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2770561	2771604	-	HNGIBB_02895	38.0	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2772732	2772986	+	HNGIBB_02897	9.1	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2775530	2776450	-	HNGIBB_02901	33.0	5.1	PF05175.20|MTS	PFAM:PF05175.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2778541	2778753	+	HNGIBB_02905	7.9	8.2		SO:0001217, UniRef:UniRef50_A0A1B1AKP2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2778812	2780080	+	HNGIBB_02906	46.0	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2784514	2785266	-	HNGIBB_02911	27.6	6.2	PF04055.27|Radical_SAM, PF13353.11|Fer4_12	PFAM:PF04055.27, PFAM:PF13353.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2790688	2790984	-	HNGIBB_02917	10.8	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2795079	2795480	-	HNGIBB_02923	14.4	9.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2796510	2796938	-	HNGIBB_02925	15.8	5.5	PF07366.18|SnoaL, PF12680.13|SnoaL_2	PFAM:PF07366.18, PFAM:PF12680.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2796935	2797624	-	HNGIBB_02926	25.8	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2797621	2798292	-	HNGIBB_02927	24.6	9.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2818814	2820910	+	HNGIBB_02942	75.9	5.2	PF00072.30|Response_reg, PF00512.31|HisKA, PF02518.31|HATPase_c, PF08448.16|PAS_4	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF08448.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2820911	2821465	-	HNGIBB_02943	20.5	9.1	PF00440.29|TetR_N	PFAM:PF00440.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2821697	2821945	+	HNGIBB_02944	8.7	5.2	PF03795.20|YCII	PFAM:PF03795.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2821998	2822606	+	HNGIBB_02945	21.6	10.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2822616	2823455	+	HNGIBB_02946	29.7	5.0	PF05175.20|MTS, PF08241.18|Methyltransf_11, PF08242.18|Methyltransf_12, PF13489.12|Methyltransf_23, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2825144	2825785	+	HNGIBB_02948	24.8	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2825842	2826576	+	HNGIBB_02949	28.6	10.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2827412	2827900	-	HNGIBB_02951	17.9	5.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2829145	2831172	-	HNGIBB_02953	72.7	5.5	PF00211.25|Guanylate_cyc	PFAM:PF00211.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2831233	2831613	-	HNGIBB_02954	13.5	6.8	PF05901.16|Excalibur	PFAM:PF05901.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2833278	2833835	-	HNGIBB_02957	20.2	7.9	PF13420.13|Acetyltransf_4	PFAM:PF13420.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2835444	2835707	-	HNGIBB_02960	9.4	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2835996	2836172	+	HNGIBB_02961	6.6	11.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2838589	2838858	+	HNGIBB_02965	9.1	11.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2839647	2840048	+	HNGIBB_02967	14.4	6.5	PF04828.22|GFA	PFAM:PF04828.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2840125	2840640	+	HNGIBB_02968	18.6	6.0	PF16694.10|Cytochrome_P460	PFAM:PF16694.10
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2842144	2842494	+	HNGIBB_02971	13.3	5.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2842491	2843231	-	HNGIBB_02972	26.1	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2844596	2846236	+	HNGIBB_02975	58.0	8.9	PF00905.27|Transpeptidase, PF03717.20|PBP_dimer	PFAM:PF00905.27, PFAM:PF03717.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2854048	2854191	+	HNGIBB_02982	5.8	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2854191	2854580	+	HNGIBB_02983	14.9	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2855128	2855457	+	HNGIBB_02985	12.0	11.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2855469	2855675	+	HNGIBB_02986	7.4	9.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2857153	2858028	+	HNGIBB_02988	29.9	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2858033	2858512	+	HNGIBB_02989	16.7	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2859620	2859988	-	HNGIBB_02991	13.1	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2864059	2864565	-	HNGIBB_02996	18.1	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2864705	2864884	-	HNGIBB_02997	5.9	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2864961	2865203	+	HNGIBB_02998	8.4	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2868925	2869260	+	HNGIBB_03002	11.3	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2878909	2879310	+	HNGIBB_03010	14.4	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2881236	2881682	+	HNGIBB_03012	15.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2885330	2885803	+	HNGIBB_03016	17.8	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2886992	2887180	+	HNGIBB_03019	6.6	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2889280	2889516	-	HNGIBB_03022	8.7	10.7	PF13467.12|RHH_4	PFAM:PF13467.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2891709	2892668	+	HNGIBB_03025	35.1	5.4	PF04493.20|Endonuclease_5	PFAM:PF04493.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2892681	2893406	+	HNGIBB_03026	26.9	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2896271	2896648	+	HNGIBB_03031	13.0	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2897492	2897878	-	HNGIBB_03033	14.1	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2901368	2901901	+	HNGIBB_03038	18.7	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2903621	2904613	-	HNGIBB_03041	35.9	5.4	PF00326.27|Peptidase_S9, PF01738.24|DLH, PF07859.19|Abhydrolase_3, PF20434.5|BD-FAE	PFAM:PF00326.27, PFAM:PF01738.24, PFAM:PF07859.19, PFAM:PF20434.5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2904850	2905590	+	HNGIBB_03042	27.9	7.9	PF00027.35|cNMP_binding, PF00325.26|Crp, PF13412.12|HTH_24, PF13545.12|HTH_Crp_2	PFAM:PF00027.35, PFAM:PF00325.26, PFAM:PF13412.12, PFAM:PF13545.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2905580	2905819	+	HNGIBB_03043	8.5	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2905819	2905965	+	HNGIBB_03044	5.3	11.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2906672	2906905	+	HNGIBB_03046	8.0	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2908172	2908900	+	HNGIBB_03049	26.1	6.1	PF01292.26|Ni_hydr_CYTB	PFAM:PF01292.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2913844	2914587	+	HNGIBB_03054	27.1	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2915713	2917530	-	HNGIBB_03056	65.8	6.1	PF01435.24|Peptidase_M48	PFAM:PF01435.24
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2924850	2925131	+	HNGIBB_03063	10.7	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2925773	2926570	-	HNGIBB_03065	27.7	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2929306	2930247	-	HNGIBB_03069	33.1	5.0	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13174.12|TPR_6, PF13176.12|TPR_7, PF13181.12|TPR_8, PF13414.12|TPR_11, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2934975	2935340	+	HNGIBB_03075	14.0	10.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2935455	2935904	+	HNGIBB_03076	16.9	4.8	PF00989.32|PAS, PF08448.16|PAS_4, PF13426.13|PAS_9	PFAM:PF00989.32, PFAM:PF08448.16, PFAM:PF13426.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2937095	2937493	+	HNGIBB_03078	14.8	5.1	PF00989.32|PAS, PF08448.16|PAS_4	PFAM:PF00989.32, PFAM:PF08448.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2937538	2938545	+	HNGIBB_03079	36.9	9.4	PF00144.29|Beta-lactamase	PFAM:PF00144.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2938670	2940289	+	HNGIBB_03080	57.9	5.6	PF00512.31|HisKA, PF02518.31|HATPase_c, PF05228.19|CHASE4	PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF05228.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2941326	2941760	+	HNGIBB_03082	16.8	10.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2941802	2942575	+	HNGIBB_03083	27.5	7.9	PF09335.16|VTT_dom	PFAM:PF09335.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2956224	2957072	+	HNGIBB_03095	30.3	4.5	PF02470.25|MlaD	PFAM:PF02470.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2960460	2961254	+	HNGIBB_03098	29.0	9.2	PF09992.14|NAGPA	PFAM:PF09992.14
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2961330	2961674	+	HNGIBB_03099	11.9	11.3	PF07012.17|Curlin_rpt	PFAM:PF07012.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2963470	2963604	-	HNGIBB_03101	4.8	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2963821	2964117	+	HNGIBB_03102	10.3	7.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2969381	2970127	-	HNGIBB_03106	27.7	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2970436	2971920	+	HNGIBB_03107	54.5	5.7	PF00990.26|GGDEF, PF05228.19|CHASE4	PFAM:PF00990.26, PFAM:PF05228.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2971886	2972737	+	HNGIBB_03108	31.6	5.2	PF00563.25|EAL	PFAM:PF00563.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2973015	2976236	+	HNGIBB_03109	108.9	4.1	PF03797.25|Autotransporter	PFAM:PF03797.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2978426	2984740	-	HNGIBB_03111	210.4	4.1	PF20080.4|ALTTAQ_rpt, PF23952.1|LRR_EndoS	PFAM:PF20080.4, PFAM:PF23952.1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2984986	2987268	+	HNGIBB_03112	83.2	5.1	PF00072.30|Response_reg, PF00512.31|HisKA, PF00989.32|PAS, PF02518.31|HATPase_c, PF08447.18|PAS_3, PF08448.16|PAS_4, PF13188.13|PAS_8, PF13426.13|PAS_9	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF00989.32, PFAM:PF02518.31, PFAM:PF08447.18, PFAM:PF08448.16, PFAM:PF13188.13, PFAM:PF13426.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2987605	2988909	+	HNGIBB_03113	47.3	10.6	PF13356.12|Arm-DNA-bind_3	PFAM:PF13356.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2989007	2989909	+	HNGIBB_03114	33.4	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2990043	2990267	+	HNGIBB_03115	8.4	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2990270	2990605	+	HNGIBB_03116	12.2	9.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2991792	2992115	+	HNGIBB_03118	11.7	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2992112	2992789	+	HNGIBB_03119	23.6	6.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2993764	2994402	+	HNGIBB_03121	23.1	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2994640	2995197	-	HNGIBB_03122	19.5	6.2	PF00132.30|Hexapep	PFAM:PF00132.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2995194	2995859	-	HNGIBB_03123	25.3	5.8	PF00685.33|Sulfotransfer_1, PF13469.12|Sulfotransfer_3	PFAM:PF00685.33, PFAM:PF13469.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2995852	2997387	-	HNGIBB_03124	56.2	5.4	PF13524.12|Glyco_trans_1_2, PF13692.12|Glyco_trans_1_4	PFAM:PF13524.12, PFAM:PF13692.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2997459	2998256	+	HNGIBB_03125	28.8	5.0	PF13578.12|Methyltransf_24	PFAM:PF13578.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2998343	2998864	+	HNGIBB_03126	19.7	7.8		SO:0001217, UniRef:UniRef50_A0A6I6MFQ4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2999122	2999355	+	HNGIBB_03127	7.6	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3000748	3001596	+	HNGIBB_03129	29.6	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3001568	3001969	+	HNGIBB_03130	14.5	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3002532	3003158	+	HNGIBB_03132	22.5	5.4	PF00293.34|NUDIX	PFAM:PF00293.34
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3003189	3003383	-	HNGIBB_03133	6.7	10.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3003529	3005541	+	HNGIBB_03134	72.2	8.4	PF05231.19|MASE1, PF07536.20|HWE_HK, PF08448.16|PAS_4, PF13596.12|PAS_10	PFAM:PF05231.19, PFAM:PF07536.20, PFAM:PF08448.16, PFAM:PF13596.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3005746	3006216	+	HNGIBB_03135	17.1	10.1	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13414.12|TPR_11	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13414.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3006374	3007936	+	HNGIBB_03136	58.5	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3007933	3008028	+	HNGIBB_03137	3.7	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3008304	3008564	-	HNGIBB_03138	9.9	11.3		SO:0001217, UniRef:UniRef50_A0A0Q7E1S0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3008825	3009199	-	HNGIBB_03140	13.7	7.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3017542	3019665	+	HNGIBB_03143	77.3	5.9	PF00117.34|GATase, PF02786.22|CPSase_L_D2, PF07722.19|Peptidase_C26, PF15632.11|ATPgrasp_Ter	PFAM:PF00117.34, PFAM:PF02786.22, PFAM:PF07722.19, PFAM:PF15632.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3019694	3020077	+	HNGIBB_03144	14.0	4.6	PF00072.30|Response_reg	PFAM:PF00072.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	3020226	3020792	+	HNGIBB_03145	19.8	4.8		
