# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3153333	3155546	-	HNGIBB_03296	878.0	4.1e-313	0.978	0.920	0.581	UniRef:UniRef50_A0A653R932
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3155588	3156418	-	HNGIBB_03297	254.0	2.1e-82	1.051	0.951	0.521	UniRef:UniRef50_A0A6I6MNL8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3156418	3156867	-	HNGIBB_03298	184.0	1.6e-58	0.993	0.902	0.574	UniRef:UniRef50_A0A6I6MKD5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3157053	3159335	+	HNGIBB_03299	937.0	0.0	0.959	0.997	0.653	UniRef:UniRef50_A0A951YUI7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3159387	3159809	+	HNGIBB_03300	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3159810	3161195	+	HNGIBB_03301	471.0	1.1e-161	0.974	0.907	0.548	UniRef:UniRef50_A0A7C2T4K9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3161233	3161781	-	HNGIBB_03302	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3161999	3162871	+	HNGIBB_03303	550.0	5.0e-199	1.0	0.973	0.962	UniRef:UniRef50_A0A1B1ALM0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3162868	3163383	+	HNGIBB_03304	174.0	4.7e-54	1.146	1.120	0.551	UniRef:UniRef50_A0A1B1ALI4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3163461	3164456	-	HNGIBB_03305	569.0	4.1e-205	1.003	0.976	0.807	UniRef:UniRef50_A0A6I6MVP2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3164637	3166637	+	HNGIBB_03306	698.0	2.9e-244	1.113	0.999	0.525	UniRef:UniRef50_A0A369W9G6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3166728	3167675	-	HNGIBB_03307	328.0	4.4e-110	1.041	0.940	0.537	UniRef:UniRef50_A0A7G5Z385
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3167775	3168575	+	HNGIBB_03308	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3168572	3168859	+	HNGIBB_03309	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3168856	3169194	-	HNGIBB_03310	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3169377	3170357	+	HNGIBB_03311	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3170409	3171302	+	HNGIBB_03312	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3171309	3172460	-	HNGIBB_03313	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3172555	3174618	-	HNGIBB_03314	712.0	1.0e-249	0.988	0.944	0.538	UniRef:UniRef50_B4RII7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3174791	3175192	-	HNGIBB_03315	159.0	1.9e-49	0.977	0.963	0.592	UniRef:UniRef50_A0A6I6MK67
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3175282	3176607	-	HNGIBB_03316	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3176743	3176895	-	HNGIBB_03317	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3176966	3177631	-	HNGIBB_03318	271.0	4.1e-90	1.186	0.926	0.550	UniRef:UniRef50_A0A4R3J9D5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3177693	3177950	+	HNGIBB_03319	155.0	1.6e-49	1.0	0.934	0.882	UniRef:UniRef50_A0A061QA04
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3178033	3178554	+	HNGIBB_03320	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3178668	3178752	+	HNGIBB_03321	67.9	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3178881	3180209	-	HNGIBB_03322	439.0	9.2e-150	0.977	0.878	0.563	UniRef:UniRef50_A0A1H0JF49
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3180298	3181266	-	HNGIBB_03323	421.0	2.0e-146	0.981	0.861	0.703	UniRef:UniRef50_A0A2N5X1M1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3181412	3181966	+	HNGIBB_03324	175.0	7.6e-54	0.995	0.832	0.536	UniRef:UniRef50_C1ABZ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3182016	3182393	+	HNGIBB_03325	130.0	5.6e-38	0.912	0.820	0.518	UniRef:UniRef50_A0A0Q6TXM1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3182407	3183045	-	HNGIBB_03326	282.0	3.4e-95	1.0	0.898	0.637	UniRef:UniRef50_A0A0C5V4V0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3183047	3183442	-	HNGIBB_03327	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3183459	3184073	-	HNGIBB_03328	329.0	3.1e-114	0.995	0.949	0.783	UniRef:UniRef50_A0A1G2WA15
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3184157	3185569	-	HNGIBB_03329	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3185725	3187113	+	HNGIBB_03330	436.0	3.0e-148	0.950	0.913	0.538	UniRef:UniRef50_A0A7C4VLY9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3187225	3187800	+	HNGIBB_03331	154.0	3.7e-45	1.010	0.839	0.503	UniRef:UniRef50_A0A0S2EJ19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3187932	3189299	+	HNGIBB_03332	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3190002	3191069	+	HNGIBB_03333	321.0	6.2e-106	1.101	0.990	0.527	UniRef:UniRef50_A0A1B1ALJ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3191174	3191524	+	HNGIBB_03334	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192031	3192294	+	HNGIBB_03335	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192344	3192829	+	HNGIBB_03336	234.0	8.2e-78	0.988	0.820	0.667	UniRef:UniRef50_D7A3V8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3192826	3193398	-	HNGIBB_03337	218.0	6.8e-71	1.026	0.990	0.595	UniRef:UniRef50_A0A1B1ALQ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3193395	3193973	-	HNGIBB_03338	308.0	1.5e-106	1.0	1.005	0.745	UniRef:UniRef50_A0A6I6MKR0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3193913	3194476	-	HNGIBB_03339	264.0	4.7e-89	1.005	0.959	0.718	UniRef:UniRef50_A0A1B1ALL6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3194530	3196326	-	HNGIBB_03340	1014.0	0.0	1.0	0.936	0.824	UniRef:UniRef50_A0A059E493
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3196434	3197645	+	HNGIBB_03341	432.0	7.5e-149	1.047	1.029	0.592	UniRef:UniRef50_A0A1B1ALM3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3197642	3198439	+	HNGIBB_03342	331.0	4.0e-113	1.030	0.978	0.652	UniRef:UniRef50_A0A9E7B148
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3198436	3198816	+	HNGIBB_03343	218.0	4.1e-73	1.0	0.977	0.873	UniRef:UniRef50_A0A6I6MMU1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3198849	3200108	+	HNGIBB_03344	318.0	2.8e-103	1.081	1.025	0.514	UniRef:UniRef50_A0A1B1ALM5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3200108	3200530	+	HNGIBB_03345	143.0	4.8e-43	0.900	0.906	0.643	UniRef:UniRef50_A0A1B1ALK3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3200527	3201462	+	HNGIBB_03346	342.0	2.6e-115	0.926	0.804	0.573	UniRef:UniRef50_Q2N622
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3201464	3202111	+	HNGIBB_03347	326.0	6.3e-113	1.009	1.0	0.719	UniRef:UniRef50_A0A6I6MHZ5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3202192	3202707	+	HNGIBB_03348	148.0	2.6e-44	0.860	1.021	0.551	UniRef:UniRef50_A0A7U4QT34
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3202779	3203951	-	HNGIBB_03349	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3203948	3204736	-	HNGIBB_03350	347.0	2.6e-119	1.004	0.889	0.643	UniRef:UniRef50_A0A7C8HKH6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3204911	3205984	+	HNGIBB_03351	441.0	8.5e-154	0.922	0.906	0.693	UniRef:UniRef50_A0A6I6MP96
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3206128	3206808	+	HNGIBB_03352	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3206750	3207109	+	HNGIBB_03353	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3207106	3208653	-	HNGIBB_03354	566.0	6.4e-198	1.008	0.966	0.553	UniRef:UniRef50_A0A062U793
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3208738	3211128	-	HNGIBB_03355	837.0	3.8e-294	1.026	0.904	0.564	UniRef:UniRef50_A0A2S2E2D1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3211326	3212174	-	HNGIBB_03356	305.0	4.9e-102	0.989	0.924	0.573	UniRef:UniRef50_A5VA26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3212320	3213189	+	HNGIBB_03357	318.0	6.1e-107	0.948	0.878	0.606	UniRef:UniRef50_Q92J84
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3213244	3213675	+	HNGIBB_03358	200.0	2.7e-65	0.993	0.916	0.754	UniRef:UniRef50_A0A1B1ALL5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3213680	3214714	-	HNGIBB_03359	474.0	5.8e-167	0.962	0.892	0.737	UniRef:UniRef50_A0A6I6MNW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3215095	3215553	+	HNGIBB_03360	218.0	5.2e-72	0.987	0.980	0.800	UniRef:UniRef50_A0A1B1ALR2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3215770	3216108	+	HNGIBB_03361	134.0	3.8e-40	0.938	0.814	0.590	UniRef:UniRef50_B6INJ3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3216115	3218433	+	HNGIBB_03362	1089.0	0.0	1.041	0.994	0.693	UniRef:UniRef50_A0A9E0MXC8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3218502	3219140	+	HNGIBB_03363	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219155	3219364	+	HNGIBB_03364	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219368	3219793	+	HNGIBB_03365	209.0	6.6e-69	0.915	0.866	0.760	UniRef:UniRef50_A0A1V1PUI0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3219910	3221256	+	HNGIBB_03366	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3221253	3221687	-	HNGIBB_03367	177.0	3.3e-56	0.972	0.870	0.593	UniRef:UniRef50_A0A059E7W5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3221734	3222411	-	HNGIBB_03368	343.0	1.6e-118	0.991	0.802	0.740	UniRef:UniRef50_M4Z095
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3222415	3223218	-	HNGIBB_03369	431.0	2.5e-152	0.888	0.846	0.924	UniRef:UniRef50_A0A1B1ALM4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3223305	3223973	+	HNGIBB_03370	209.0	6.0e-66	0.995	0.831	0.534	UniRef:UniRef50_A0A059DNK8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224037	3224204	+	HNGIBB_03371	87.4	2.9e-23	1.109	1.0	0.738	UniRef:UniRef50_Q6N554
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224271	3224690	-	HNGIBB_03372	181.0	1.6e-57	1.007	0.870	0.643	UniRef:UniRef50_B0T5C1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3224727	3225494	+	HNGIBB_03373	255.0	2.7e-83	1.008	0.895	0.568	UniRef:UniRef50_A0A6I6MJ32
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3225491	3226153	-	HNGIBB_03374	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3226153	3226842	-	HNGIBB_03375	238.0	1.8e-77	0.969	0.949	0.572	UniRef:UniRef50_A0A062UPF0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3226857	3226943	-	HNGIBB_03376	85.2	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3226987	3228024	-	HNGIBB_03377	330.0	2.5e-110	1.032	1.014	0.511	UniRef:UniRef50_A0A9D7D845
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228062	3228304	-	HNGIBB_03378	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228372	3229013	+	HNGIBB_03379	196.0	1.8e-61	0.901	0.807	0.536	UniRef:UniRef50_A0A0Q7RM05
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3228994	3229896	+	HNGIBB_03380	290.0	8.2e-96	1.003	0.956	0.518	UniRef:UniRef50_A0A1Y5TSJ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3229893	3230516	+	HNGIBB_03381	251.0	2.9e-83	0.961	0.921	0.653	UniRef:UniRef50_A0A1B1ALQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3230549	3231259	-	HNGIBB_03382	271.0	1.9e-90	1.034	1.004	0.578	UniRef:UniRef50_A0A6I6MI19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3231463	3232197	-	HNGIBB_03383	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3232453	3232905	+	HNGIBB_03384	239.0	1.1e-80	0.967	0.924	0.731	UniRef:UniRef50_A0A2D8FRK3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3232902	3234344	-	HNGIBB_03385	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3234390	3234488	+	HNGIBB_03386	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3234481	3235539	+	HNGIBB_03387	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3235519	3236148	-	HNGIBB_03388	200.0	2.1e-63	1.005	0.991	0.505	UniRef:UniRef50_A0A1I2W0T5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3236194	3236802	+	HNGIBB_03389	287.0	9.9e-98	1.0	0.918	0.688	UniRef:UniRef50_A0A6I6MSH7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3236805	3237614	+	HNGIBB_03390	296.0	6.2e-99	0.948	0.879	0.620	UniRef:UniRef50_V4PUN9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3237615	3238820	-	HNGIBB_03391	291.0	1.9e-93	1.0	0.978	0.501	UniRef:UniRef50_A0A9D7D596
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3238845	3239834	-	HNGIBB_03392	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3239834	3240193	-	HNGIBB_03393	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3240300	3240881	-	HNGIBB_03394	233.0	1.2e-76	1.005	0.995	0.624	UniRef:UniRef50_A0A1B1ALP6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3240878	3241957	-	HNGIBB_03395	479.0	1.5e-168	1.0	0.997	0.710	UniRef:UniRef50_A0A1B1ALR5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3242071	3242502	+	HNGIBB_03396	222.0	5.7e-74	1.007	1.0	0.861	UniRef:UniRef50_A0A059EET0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3243099	3244563	+	HNGIBB_03397	1534.2	1.0e-46	-	-	-	RFAM:RF00177
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3244809	3244885	+	HNGIBB_03398	85.2	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3244915	3244990	+	HNGIBB_03399	74.4	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3245225	3248016	+	HNGIBB_03400	2665.1	1.3e-05	-	-	-	RFAM:RF02541
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3248125	3248239	+	HNGIBB_03401	93.4	1.3e-15	-	-	-	RFAM:RF00001
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3248356	3248432	+	HNGIBB_03402	74.3	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3248622	3249419	+	HNGIBB_03403	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3249435	3250289	-	HNGIBB_03404	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3250286	3251110	-	HNGIBB_03405	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3251121	3252131	-	HNGIBB_03406	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3252393	3253526	+	HNGIBB_03407	597.0	7.7e-214	0.960	0.840	0.809	UniRef:UniRef50_A0A7C4ZAV3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3253492	3254286	+	HNGIBB_03408	453.0	4.8e-161	0.996	0.874	0.909	UniRef:UniRef50_A0A1B1ALV7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3254434	3255111	+	HNGIBB_03409	236.0	1.9e-76	1.004	0.807	0.584	UniRef:UniRef50_A0A031FLL0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3255108	3257003	-	HNGIBB_03410	848.0	1.6e-304	0.948	0.859	0.691	UniRef:UniRef50_P28604
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3257003	3257938	-	HNGIBB_03411	414.0	9.0e-144	0.920	0.810	0.724	UniRef:UniRef50_A1S9N7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3257998	3259467	-	HNGIBB_03412	639.0	1.1e-226	1.098	0.980	0.575	UniRef:UniRef50_A0A074MDL8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3259571	3260563	+	HNGIBB_03413	353.0	2.3e-119	0.961	0.854	0.546	UniRef:UniRef50_A0A1G0ISJ8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3260560	3261375	+	HNGIBB_03414	257.0	6.8e-84	0.934	0.904	0.534	UniRef:UniRef50_A0A172Y6N7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3261372	3261554	-	HNGIBB_03415	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3261775	3262128	+	HNGIBB_03416	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3262184	3262465	+	HNGIBB_03417	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3262506	3263720	+	HNGIBB_03418	615.0	2.1e-220	0.990	0.891	0.760	UniRef:UniRef50_A0A1Y5RZY4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3263796	3264935	+	HNGIBB_03419	378.0	2.1e-127	1.005	0.882	0.525	UniRef:UniRef50_A0A5P9GMI0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3264959	3265372	+	HNGIBB_03420	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3265369	3267141	-	HNGIBB_03421	608.0	1.3e-211	0.961	0.904	0.559	UniRef:UniRef50_A0A7W7F5L8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3267248	3268678	+	HNGIBB_03422	830.0	3.2e-303	0.998	0.942	0.893	UniRef:UniRef50_A0A6I6MN02
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3268675	3269160	+	HNGIBB_03423	166.0	3.7e-51	0.938	0.803	0.543	UniRef:UniRef50_A0A080M8I0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3269252	3269713	+	HNGIBB_03424	203.0	3.0e-66	1.0	0.950	0.699	UniRef:UniRef50_A0A1V1PTT0
